index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth,time,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
24,22.940139493908926,736772.6270833333,736772.6270833333,736772.6270833333,15.0,1.2145766713987465,8292,1.5293426329272617,1521496996.0,1521497011.0,1521497003.5,0.5333333333333333,1.4333333333333331,647301.6,647309.6,647305.6,4185737.1,4185758.6,4185747.85,2.5,0.0,1.25,1.6154,108523.0,-0.4437839582548819,0.299917513941937,8.0,76.0,2018-03-19 22:03:00.000000,-0.1890811927267585,-0.26658669589807776,0.13743663280198443,0.2105881492788548,0.01937225993922099,0.019040337568837322,-5.4269940783114095,-2.426782098664596
25,2.0615528128088303,736772.6270833333,736772.6270833333,736772.6270833333,5.0,2.8966139904629284,8292,0.4123105625617661,1521497011.0,1521497016.0,1521497013.5,-0.4,0.1,647309.6,647307.6,647308.6,4185758.6,4185759.1,4185758.85,0.0,0.0,0.0,1.2923,111296.0,-0.4176220806794056,0.29957537154989383,8.0,75.0,2018-03-19 22:03:00.000000,-0.3141090856899914,-0.37875699605944557,0.2444365744530169,0.31118560676841567,-0.0016232016977752312,0.0037637940162006944,-5.732130770692413,-2.426997372409335
26,5.4083269131959835,736772.6270833333,736772.6270833333,736772.6270833333,5.0,2.5535900500422257,8292,1.0816653826391969,1521497016.0,1521497021.0,1521497018.5,-0.9,0.6,647307.6,647303.1,647305.35,4185759.1,4185762.1,4185760.6,0.0,2.0,1.0,1.3868,110944.0,-0.3466360856269113,0.31712538226299697,8.0,75.0,2018-03-19 22:03:00.000000,-0.30837085319227475,-0.3784616701937769,0.2411971453138951,0.3099349457147006,0.004781179856140599,0.008492871701654553,-5.753196340656956,-2.4276570098971577
27,2.9154759474226504,736772.6270833333,736772.6270833333,736772.6270833333,5.0,-0.5404195002705842,8292,0.5830951894845301,1521497021.0,1521497026.0,1521497023.5,0.5,-0.3,647303.1,647305.6,647304.35,4185762.1,4185760.6,4185761.35,2.0,5.0,3.5,1.3868,110944.0,-0.22039957939011567,0.26750788643533124,8.0,70.0,2018-03-19 22:03:00.000000,-0.29407801526680416,-0.3683952455402695,0.2315897432923919,0.3034060367179734,0.0005216451558769791,0.006410010066349267,-5.6835278891150445,-2.4278884256563074
28,4.743416490252568,736772.6270833333,736772.6270833333,736772.6270833333,5.0,-2.8198420991931514,8292,0.9486832980505138,1521497026.0,1521497031.0,1521497028.5,-0.9,-0.3,647305.6,647301.1,647303.35,4185760.6,4185759.1,4185759.85,5.0,4.5,4.75,1.3868,110944.0,-0.2716845878136201,0.09372759856630823,8.0,60.0,2018-03-19 22:03:00.000000,-0.2860716660017465,-0.3546820577284126,0.2228644721749555,0.29003226851993136,0.0019481094095398568,0.007713264164156228,-5.696506564220449,-2.4278555362664855
29,3.3541019662496847,736772.6270833333,736772.6270833333,736772.6270833333,5.0,1.1071487177940904,8292,0.6708203932499369,1521497031.0,1521497036.0,1521497033.5,0.3,0.6,647301.1,647302.6,647301.85,4185759.1,4185762.1,4185760.6,4.5,5.0,4.75,1.3106,107058.0,-0.2336384439359268,0.12204424103737604,8.0,60.0,2018-03-19 22:03:00.000000,-0.28980864855577837,-0.35453452055200263,0.22870406033908702,0.29130090527402025,-0.0014928755847203878,0.005687049457024071,-5.7213112373716255,-2.428000478588334
30,13.0,736772.6270833333,736772.6277777776,736772.6274305554,30.0,3.1415926535897927,8292,0.43333333333333335,1521497036.0,1521497066.0,1521497051.0,-0.43333333333333335,0.0,647302.6,647289.6,647296.1,4185762.1,4185762.1,4185762.1,5.0,4.5,4.75,1.2802,112604.0,-0.20755813953488367,0.15058139534883722,8.0,60.0,2018-03-19 22:03:29.999980,-0.2799127036587672,-0.3367314635941819,0.2249810787683781,0.2765393285903989,0.017186794426201003,0.015903681303931272,-5.708203126313233,-2.428439232493039
31,7.5,736772.6277777776,736772.6277777776,736772.6277777776,5.0,0.6435011087932844,8292,1.5,1521497066.0,1521497071.0,1521497068.5,1.2,0.9,647289.6,647295.6,647292.6,4185762.1,4185766.6,4185764.35,4.5,5.0,4.75,1.2222,116960.0,-0.21723874904652934,0.2040427154843631,8.0,60.0,2018-03-19 22:03:59.999980,-0.2750384644832928,-0.33313166396002947,0.21915979719491166,0.2723223843295213,0.01525265019809273,0.014280370822109409,-5.460241826933262,-2.428873521812527
32,2.9154759474226504,736772.6277777776,736772.6277777776,736772.6277777776,5.0,2.1112158270654806,8292,0.5830951894845301,1521497071.0,1521497076.0,1521497073.5,-0.3,0.5,647295.6,647294.1,647294.85,4185766.6,4185769.1,4185767.85,5.0,5.0,5.0,1.2131,112721.0,-0.18817831512709016,0.24986743026832114,8.0,61.0,2018-03-19 22:03:59.999980,-0.29864789278201165,-0.3609132127241329,0.25644054097067287,0.3097779988307353,0.006192572858368134,0.008362660999814045,-5.575322949727893,-2.4290145246233736
33,2.6925824035672523,736772.6277777776,736772.6277777776,736772.6277777776,5.0,1.9513027039072612,8292,0.5385164807134504,1521497076.0,1521497081.0,1521497078.5,-0.2,0.5,647294.1,647293.1,647293.6,4185769.1,4185771.6,4185770.35,5.0,4.5,4.75,1.2131,112721.0,-0.229237821319432,0.318218587093295,8.0,66.0,2018-03-19 22:03:59.999980,-0.2972931634717371,-0.3638189834485436,0.25977538671115835,0.3157423108143555,0.007676363446923795,0.00839431666515289,-5.514310000000001,-2.4292450720758314
34,3.2015621187164243,736772.6277777776,736772.6277777776,736772.6277777776,5.0,2.2455372690184494,8292,0.6403124237432849,1521497081.0,1521497086.0,1521497083.5,-0.4,0.5,647293.1,647291.1,647292.1,4185771.6,4185774.1,4185772.85,4.5,5.0,4.75,1.0851,112977.0,-0.26504443504020314,0.5269572577232332,8.0,41.0,2018-03-19 22:03:59.999980,-0.3049247937671785,-0.3686947899885428,0.25659049436514714,0.31432764706657296,0.0007768206715350404,0.004320310864561139,-5.4877733637439965,-2.4293495683249873
35,2.0615528128088303,736772.6277777776,736772.6277777776,736772.6277777776,6.0,1.8157749899217608,8292,0.3435921354681384,1521497086.0,1521497092.0,1521497089.0,-0.08333333333333333,0.3333333333333333,647291.1,647290.6,647290.85,4185774.1,4185776.1,4185775.1,5.0,0.5,2.75,1.0851,112977.0,-0.4104453828380209,0.5028284598836746,8.0,41.0,2018-03-19 22:03:59.999980,-0.27113738892031075,-0.35106133328342115,0.2264706749090281,0.2982502090124323,0.006820214620920556,0.006955785240653184,-5.671476736706675,-2.429281217079233
36,8.845903006477066,736772.6277777776,736772.6284722221,736772.628125,10.0,2.316215803069055,8292,0.8845903006477066,1521497092.0,1521497102.0,1521497097.0,-0.6,0.65,647290.6,647284.6,647287.6,4185776.1,4185782.6,4185779.35,0.5,5.0,2.75,0.9266,108663.0,-0.4600314095013742,0.4981939536709855,8.0,41.0,2018-03-19 22:04:30.000000,-0.29626321692880164,-0.3614086432357402,0.24111479569525113,0.30337785043161747,-0.0031547537913572815,-0.0013735034755905512,-5.51431,-2.4296951399634787
37,3.6055512754639887,736772.6284722221,736772.6284722221,736772.6284722221,5.0,2.5535900500422257,8292,0.7211102550927978,1521497102.0,1521497107.0,1521497104.5,-0.6,0.4,647284.6,647281.6,647283.1,4185782.6,4185784.6,4185783.6,5.0,5.0,5.0,0.9936,123936.0,-0.516818953667017,0.4828171747392254,8.0,41.0,2018-03-19 22:04:59.999980,-0.3067189208327111,-0.36680417948266336,0.24571046723964748,0.30463919664140793,-0.004210217070658544,-0.0023365949500434163,-5.342260148073721,-2.430687740655098
38,3.9051248379533265,736772.6284722221,736772.6284722221,736772.6284722221,5.0,2.4468543773930898,8292,0.7810249675906654,1521497107.0,1521497112.0,1521497109.5,-0.6,0.5,647281.6,647278.6,647280.1,4185784.6,4185787.1,4185785.85,5.0,5.0,5.0,0.9936,123936.0,-0.6096793919804315,0.4321219533502227,8.0,41.0,2018-03-19 22:04:59.999980,-0.31339365766291427,-0.369411073020517,0.24652470961267064,0.3026276752636968,-0.005108681589503311,-0.0019048867760248361,-5.238594,-2.431358409715519
