index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth
13,2.0,736777.6361111111,736777.6361111111,736777.6361111111,5.0,1.5707963267948966,76b7,0.4,1521929809.0,1521929814.0,1521929811.5,0.0,0.4,647345.1,647345.1,647345.1,4185784.6,4185786.6,4185785.6,4.5,0.0,2.25,1.7008,108770.0,-0.2848739495798319,0.23739495798319327,8.0,45.0
14,2.5495097567963922,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.9441970937399127,76b7,0.5099019513592784,1521929814.0,1521929819.0,1521929816.5,-0.5,0.1,647345.1,647342.6,647343.85,4185786.6,4185787.1,4185786.85,0.0,4.5,2.25,1.5667,118014.0,-0.25972222222222224,0.2152777777777778,8.0,45.0
15,1.4142135623730951,736777.6361111111,736777.6368055556,736777.6364583333,5.0,2.356194490192345,76b7,0.282842712474619,1521929819.0,1521929824.0,1521929821.5,-0.2,0.2,647342.6,647341.6,647342.1,4185787.1,4185788.1,4185787.6,4.5,5.0,4.75,1.5667,118014.0,-0.2688679245283019,0.2119496855345912,8.0,45.0
16,5.0,736777.6368055556,736777.6368055556,736777.6368055556,15.0,2.498091544796509,76b7,0.3333333333333333,1521929824.0,1521929839.0,1521929831.5,-0.26666666666666666,0.2,647341.6,647337.6,647339.6,4185788.1,4185791.1,4185789.6,5.0,5.0,5.0,1.6033,109432.0,-0.27987804878048783,0.20670731707317072,8.0,45.0
17,1.8027756377319946,736777.6368055556,736777.6368055556,736777.6368055556,5.0,2.5535900500422257,76b7,0.3605551275463989,1521929839.0,1521929844.0,1521929841.5,-0.3,0.2,647337.6,647336.1,647336.85,4185791.1,4185792.1,4185791.6,5.0,5.0,5.0,1.6154,111965.0,-0.289937106918239,0.20345911949685536,8.0,45.0
18,2.23606797749979,736777.6368055556,736777.6368055556,736777.6368055556,5.0,2.677945044588987,76b7,0.447213595499958,1521929844.0,1521929849.0,1521929846.5,-0.4,0.2,647336.1,647334.1,647335.1,4185792.1,4185793.1,4185792.6,5.0,5.0,5.0,1.6154,111965.0,-0.25972222222222224,0.24027777777777778,8.0,45.0
19,1.8027756377319946,736777.6368055556,736777.6368055556,736777.6368055556,5.0,2.1587989303424644,76b7,0.3605551275463989,1521929849.0,1521929854.0,1521929851.5,-0.2,0.3,647334.1,647333.1,647333.6,4185793.1,4185794.6,4185793.85,5.0,5.0,5.0,1.6154,111965.0,-0.23445378151260504,0.2823529411764706,8.0,45.0
20,1.8027756377319946,736777.6368055556,736777.6368055556,736777.6368055556,5.0,2.5535900500422257,76b7,0.3605551275463989,1521929854.0,1521929859.0,1521929856.5,-0.3,0.2,647333.1,647331.6,647332.35,4185794.6,4185795.6,4185795.1,5.0,5.0,5.0,1.6612,108764.0,-0.17976190476190476,0.3607142857142857,8.0,35.0
21,3.5355339059327378,736777.6368055556,736777.6368055556,736777.6368055556,5.0,1.4288992721907328,76b7,0.7071067811865476,1521929859.0,1521929864.0,1521929861.5,0.1,0.7,647331.6,647332.1,647331.85,4185795.6,4185799.1,4185797.35,5.0,5.0,5.0,1.649,108896.0,-0.14523809523809525,0.42142857142857143,8.0,35.0
22,2.0615528128088303,736777.6368055556,736777.6368055556,736777.6368055556,5.0,1.8157749899217608,76b7,0.41231056256176607,1521929864.0,1521929869.0,1521929866.5,-0.1,0.4,647332.1,647331.6,647331.85,4185799.1,4185801.1,4185800.1,5.0,4.5,4.75,1.649,108896.0,-0.13214285714285715,0.4797619047619048,8.0,35.0
