Fish,ID,Node_count,X,Y,Z,Sec,Error,dt,uSecs
165,7652,3,647355.1,4185787.1,5,1521537955,2.40E-05,3/20/2018 2:25,381348
165,7652,3,647379.6,4185768.1,0.5,1521537980,3.60E-05,3/20/2018 2:26,540558
165,7652,3,647327.1,4185808.6,3,1521538051,4.80E-05,3/20/2018 2:27,13722
165,7652,3,647251.6,4185831.6,4.5,1521538106,0.000102,3/20/2018 2:28,432369
165,7652,4,647298.1,4185849.6,3,1521538166,0.001299,3/20/2018 2:29,821203
165,7652,4,647301.1,4185853.6,3.5,1521538171,7.10E-05,3/20/2018 2:29,855465
165,7652,3,647319.1,4185906.1,1,1521538297,1.30E-05,3/20/2018 2:31,778407
165,7652,4,647262.1,4185904.1,5,1521538302,0.001484,3/20/2018 2:31,828618
165,7652,5,647255.1,4185909.1,0.5,1521538333,0.002657,3/20/2018 2:32,22070
165,7652,3,647345.6,4185956.1,3.5,1521538338,9.00E-06,3/20/2018 2:32,58383
165,7652,5,647253.1,4185911.6,3,1521538343,0.001992,3/20/2018 2:32,89844
165,7652,3,647267.6,4185933.1,0.5,1521538348,6.10E-05,3/20/2018 2:32,121761
165,7652,7,647247.1,4185912.1,0.5,1521538353,0.000857,3/20/2018 2:32,172867
165,7652,3,647260.1,4185930.6,3.5,1521538358,9.10E-05,3/20/2018 2:32,189872
165,7652,4,647251.6,4185921.6,1.5,1521538363,0.00083,3/20/2018 2:32,224309
165,7652,5,647252.1,4185924.6,2,1521538368,0.0022,3/20/2018 2:32,254311
165,7652,8,647238.1,4185921.6,3,1521538383,0.003197,3/20/2018 2:33,368172
165,7652,5,647230.1,4185997.6,5,1521538388,0.006852,3/20/2018 2:33,394238
165,7652,4,647245.6,4185931.1,0.5,1521538398,0.002817,3/20/2018 2:33,463228
165,7652,4,647244.6,4185931.6,4,1521538403,0.001923,3/20/2018 2:33,498629
165,7652,3,647250.1,4185953.1,4,1521538408,0.001057,3/20/2018 2:33,531107
165,7652,3,647243.1,4185936.1,5,1521538418,3.20E-05,3/20/2018 2:33,602547
165,7652,3,647244.6,4185965.1,4.5,1521538423,0.002063,3/20/2018 2:33,638957
165,7652,4,647238.6,4185931.6,1,1521538428,0.001162,3/20/2018 2:33,677075
165,7652,3,647238.6,4185986.1,5,1521538433,0.001492,3/20/2018 2:33,712986
165,7652,5,647237.1,4185943.1,0,1521538443,0.005254,3/20/2018 2:34,789812
165,7652,3,647234.6,4185949.1,1.5,1521538453,2.80E-05,3/20/2018 2:34,869850
165,7652,4,647181.6,4186060.1,0,1521538458,0.002994,3/20/2018 2:34,907417
165,7652,3,647191.6,4186060.1,5,1521538463,0.003065,3/20/2018 2:34,941532
165,7652,6,647220.1,4185966.6,5,1521538468,0.018331,3/20/2018 2:34,976937
165,7652,5,647221.1,4185965.1,5,1521538474,0.01742,3/20/2018 2:34,10707
165,7652,4,647226.1,4185951.6,5,1521538479,0.01243,3/20/2018 2:34,45278
165,7652,5,647225.1,4185941.1,5,1521538484,0.027312,3/20/2018 2:34,83685
165,7652,3,647155.6,4186059.6,5,1521538494,0.009748,3/20/2018 2:34,163256
165,7652,3,647165.1,4186059.6,5,1521538504,0.010425,3/20/2018 2:35,236944
165,7652,3,647227.6,4185951.1,5,1521538509,0.010063,3/20/2018 2:35,270738
165,7652,3,647227.1,4185975.1,5,1521538514,0.017855,3/20/2018 2:35,303216
165,7652,4,647226.6,4185962.1,5,1521538519,0.018036,3/20/2018 2:35,339204
165,7652,5,647221.1,4185965.1,5,1521538524,0.03078,3/20/2018 2:35,375689
165,7652,5,647204.6,4185996.6,5,1521538534,0.028571,3/20/2018 2:35,453601
165,7652,3,647227.1,4185981.1,5,1521538539,0.00773,3/20/2018 2:35,494700
165,7652,3,647237.6,4185984.1,5,1521538554,0.007267,3/20/2018 2:35,609616
165,7652,6,647204.1,4185997.6,5,1521538559,0.027438,3/20/2018 2:35,645829
165,7652,4,647210.6,4185997.6,5,1521538564,0.017773,3/20/2018 2:36,682915
165,7652,5,647221.6,4185964.1,5,1521538569,0.019755,3/20/2018 2:36,720885
165,7652,3,647173.1,4186060.1,5,1521538574,0.011863,3/20/2018 2:36,757894
165,7652,5,647190.6,4186050.1,5,1521538584,0.015459,3/20/2018 2:36,837730
165,7652,5,647224.1,4185977.1,5,1521538589,0.010695,3/20/2018 2:36,877049
165,7652,4,647213.1,4186020.1,5,1521538594,0.011668,3/20/2018 2:36,914245
165,7652,5,647224.6,4185999.6,5,1521538604,0.014297,3/20/2018 2:36,991110
165,7652,4,647214.6,4186052.1,5,1521538610,0.013488,3/20/2018 2:36,31921
165,7652,5,647247.1,4186060.1,5,1521538615,0.022027,3/20/2018 2:36,70966
165,7652,3,647237.1,4185987.1,3,1521538620,1.40E-05,3/20/2018 2:37,110198
165,7652,3,647248.1,4185936.1,5,1521538625,0.00979,3/20/2018 2:37,150083
165,7652,3,647312.6,4186023.6,5,1521538650,0.011259,3/20/2018 2:37,337167
165,7652,3,647303.6,4186060.1,5,1521538685,0.00327,3/20/2018 2:38,632615
168,7659,3,647475.1,4185610.1,0,1521649545,0.000193,3/21/2018 9:25,9005
168,7659,3,647478.1,4185610.1,0.5,1521649565,5.50E-05,3/21/2018 9:26,92526
168,7659,4,647478.6,4185615.6,5,1521649585,0.000209,3/21/2018 9:26,181403
168,7659,3,647475.6,4185629.1,4,1521649620,4.00E-06,3/21/2018 9:27,337728
168,7659,3,647467.1,4185664.1,0.5,1521649720,1.70E-05,3/21/2018 9:28,810482
168,7659,3,647452.6,4185685.1,5,1521649776,4.00E-06,3/21/2018 9:29,69198
168,7659,3,647461.6,4185819.6,3.5,1521649871,2.00E-06,3/21/2018 9:31,473193
168,7659,4,647432.6,4185722.6,1,1521649916,0.000157,3/21/2018 9:31,686935
168,7659,6,647434.6,4185722.1,5,1521649921,0.000282,3/21/2018 9:32,712264
168,7659,3,647410.6,4185738.6,5,1521649926,3.00E-06,3/21/2018 9:32,739369
168,7659,5,647425.1,4185727.6,5,1521650012,0.000137,3/21/2018 9:33,97340
168,7659,3,647409.1,4185745.6,4.5,1521650062,1.20E-05,3/21/2018 9:34,321613
168,7659,3,647407.6,4185747.1,1.5,1521650067,4.00E-06,3/21/2018 9:34,344000
168,7659,3,647414.1,4185749.1,1.5,1521650072,0.000171,3/21/2018 9:34,364936
168,7659,3,647406.1,4185751.1,4.5,1521650077,3.60E-05,3/21/2018 9:34,386704
168,7659,5,647406.6,4185752.6,2,1521650082,0.00039,3/21/2018 9:34,408907
168,7659,3,647397.1,4185757.6,3,1521650087,1.00E-05,3/21/2018 9:34,432749
168,7659,3,647453.6,4185768.1,1.5,1521650092,2.00E-06,3/21/2018 9:34,457161
168,7659,3,647478.6,4185743.6,2.5,1521650107,0.000135,3/21/2018 9:35,529466
168,7659,3,647406.1,4185758.1,2.5,1521650112,7.00E-06,3/21/2018 9:35,552428
168,7659,3,647261.1,4185743.1,5,1521650142,9.40E-05,3/21/2018 9:35,724492
168,7659,6,647392.6,4185762.6,4.5,1521650147,0.000502,3/21/2018 9:35,715148
168,7659,3,647390.6,4185762.6,1.5,1521650152,8.90E-05,3/21/2018 9:35,738552
168,7659,3,647388.6,4185762.6,3,1521650162,6.20E-05,3/21/2018 9:36,783018
168,7659,4,647381.6,4185764.6,0.5,1521650177,5.60E-05,3/21/2018 9:36,878569
168,7659,5,647384.6,4185762.6,5,1521650182,0.000281,3/21/2018 9:36,900808
168,7659,7,647378.6,4185764.1,3,1521650187,0.000594,3/21/2018 9:36,940944
168,7659,5,647381.1,4185762.6,1.5,1521650192,0.000437,3/21/2018 9:36,969365
168,7659,4,647379.6,4185763.1,2.5,1521650197,3.00E-05,3/21/2018 9:36,975696
168,7659,5,647369.1,4185769.1,0,1521650223,0.000242,3/21/2018 9:37,96535
168,7659,3,647367.6,4185632.6,5,1521650228,6.10E-05,3/21/2018 9:37,125162
168,7659,4,647369.1,4185772.1,5,1521650238,0.000537,3/21/2018 9:37,179784
168,7659,4,647367.6,4185773.6,0.5,1521650243,0.00011,3/21/2018 9:37,218494
168,7659,8,647368.6,4185772.6,5,1521650248,0.000984,3/21/2018 9:37,228038
168,7659,3,647368.6,4185772.1,3.5,1521650253,3.10E-05,3/21/2018 9:37,265044
168,7659,4,647367.6,4185772.6,4,1521650258,0.000129,3/21/2018 9:37,278220
168,7659,5,647367.1,4185771.1,0,1521650263,0.000366,3/21/2018 9:37,315818
168,7659,3,647354.1,4185667.1,1,1521650268,0.000104,3/21/2018 9:37,325199
168,7659,4,647363.1,4185770.6,3.5,1521650278,0.000378,3/21/2018 9:37,374101
168,7659,4,647361.6,4185770.6,2.5,1521650283,0.000135,3/21/2018 9:38,389978
168,7659,3,647362.6,4185769.6,2.5,1521650288,3.40E-05,3/21/2018 9:38,412597
168,7659,4,647362.6,4185768.1,4.5,1521650298,0.000149,3/21/2018 9:38,478593
168,7659,3,647393.1,4185779.6,4.5,1521650308,1.80E-05,3/21/2018 9:38,520228
168,7659,3,647353.1,4185772.1,5,1521650318,0.00014,3/21/2018 9:38,545811
168,7659,3,647351.6,4185773.1,4.5,1521650323,0.000223,3/21/2018 9:38,586635
168,7659,3,647349.1,4185773.6,5,1521650328,7.60E-05,3/21/2018 9:38,584407
168,7659,5,647342.6,4185778.1,0,1521650348,0.000547,3/21/2018 9:39,670596
168,7659,3,647339.1,4185777.6,5,1521650353,2.30E-05,3/21/2018 9:39,691025
168,7659,3,647314.6,4185715.1,1.5,1521650358,3.60E-05,3/21/2018 9:39,713693
168,7659,3,647292.6,4185694.6,2.5,1521650363,6.00E-05,3/21/2018 9:39,735141
168,7659,5,647337.6,4185783.1,2,1521650368,0.000531,3/21/2018 9:39,760154
168,7659,4,647336.6,4185784.1,0,1521650373,0.00014,3/21/2018 9:39,783373
168,7659,4,647330.6,4185782.6,5,1521650378,0.000455,3/21/2018 9:39,829252
168,7659,3,647334.6,4185787.6,1.5,1521650383,0.000199,3/21/2018 9:39,834012
168,7659,6,647333.6,4185790.1,1,1521650388,0.000872,3/21/2018 9:39,854335
168,7659,4,647327.1,4185799.1,5,1521650424,0.000268,3/21/2018 9:40,32013
168,7659,4,647326.1,4185801.1,0.5,1521650429,0.000319,3/21/2018 9:40,55104
168,7659,6,647325.6,4185802.6,0.5,1521650434,0.000476,3/21/2018 9:40,77920
168,7659,4,647324.1,4185802.1,0,1521650449,0.00022,3/21/2018 9:40,187031
168,7659,4,647324.1,4185802.6,5,1521650454,0.00042,3/21/2018 9:40,171582
168,7659,3,647322.6,4185801.1,1,1521650459,0.000268,3/21/2018 9:40,235270
168,7659,3,647321.1,4185800.1,0,1521650474,0.000153,3/21/2018 9:41,288307
168,7659,3,647320.6,4185800.1,5,1521650479,0.000164,3/21/2018 9:41,296375
168,7659,3,647316.1,4185799.6,5,1521650499,0.000271,3/21/2018 9:41,429604
168,7659,4,647315.1,4185799.1,0,1521650504,0.000413,3/21/2018 9:41,421229
168,7659,5,647313.1,4185799.1,5,1521650519,0.000812,3/21/2018 9:41,495118
168,7659,3,647313.6,4185796.6,3.5,1521650524,6.10E-05,3/21/2018 9:42,516687
168,7659,3,647309.1,4185799.1,5,1521650529,6.20E-05,3/21/2018 9:42,544769
168,7659,3,647307.1,4185799.6,5,1521650534,0.000304,3/21/2018 9:42,564652
168,7659,5,647301.6,4185800.1,4.5,1521650549,0.000559,3/21/2018 9:42,619039
168,7659,4,647300.6,4185802.1,5,1521650554,0.000343,3/21/2018 9:42,637402
168,7659,3,647298.6,4185802.6,0,1521650559,2.10E-05,3/21/2018 9:42,685406
168,7659,4,647294.6,4185805.1,5,1521650569,0.000321,3/21/2018 9:42,700044
168,7659,3,647293.6,4185807.1,4,1521650574,1.50E-05,3/21/2018 9:42,758793
168,7659,3,647290.1,4185808.6,1,1521650584,0.000182,3/21/2018 9:43,809483
168,7659,5,647281.1,4185814.6,3.5,1521650609,5.50E-05,3/21/2018 9:43,902248
168,7659,3,647290.1,4185847.6,4,1521650614,4.40E-05,3/21/2018 9:43,926352
168,7659,4,647279.1,4185816.6,2.5,1521650619,0.000168,3/21/2018 9:43,965141
168,7659,6,647279.6,4185818.6,3.5,1521650624,0.000538,3/21/2018 9:43,975812
168,7659,4,647279.1,4185819.1,1.5,1521650629,0.000249,3/21/2018 9:43,999215
168,7659,3,647370.6,4185721.6,5,1521650635,4.30E-05,3/21/2018 9:43,19613
168,7659,4,647276.6,4185820.6,0,1521650645,0.000345,3/21/2018 9:44,87346
168,7659,3,647275.1,4185823.1,5,1521650655,7.10E-05,3/21/2018 9:44,112968
168,7659,3,647273.1,4185826.6,1,1521650670,0.000276,3/21/2018 9:44,207360
168,7659,4,647274.1,4185829.1,1,1521650675,0.000124,3/21/2018 9:44,209421
168,7659,3,647275.1,4185828.6,2,1521650685,0,3/21/2018 9:44,293648
168,7659,3,647274.1,4185831.6,4.5,1521650690,0.000133,3/21/2018 9:44,281805
168,7659,3,647273.1,4185833.1,2.5,1521650700,3.40E-05,3/21/2018 9:45,327249
168,7659,3,647271.1,4185835.6,1,1521650710,0.00011,3/21/2018 9:45,395720
168,7659,3,647268.6,4185842.6,5,1521650730,8.70E-05,3/21/2018 9:45,504548
168,7659,3,647266.6,4185844.6,0,1521650740,6.90E-05,3/21/2018 9:45,538232
168,7659,3,647266.1,4185848.1,5,1521650755,0.000127,3/21/2018 9:45,614992
168,7659,3,647265.6,4185849.6,3.5,1521650760,1.70E-05,3/21/2018 9:46,635611
168,7659,5,647265.1,4185856.6,4.5,1521650810,0.000348,3/21/2018 9:46,897888
168,7659,3,647265.1,4185859.6,4.5,1521650836,2.80E-05,3/21/2018 9:47,9144
168,7659,5,647263.6,4185862.1,1,1521650846,0.000537,3/21/2018 9:47,56593
168,7659,3,647256.6,4185811.1,4.5,1521650866,0.000219,3/21/2018 9:47,172754
168,7659,3,647261.1,4185868.1,3.5,1521650871,7.00E-06,3/21/2018 9:47,179652
168,7659,3,647258.6,4185871.6,0,1521650881,1.60E-05,3/21/2018 9:48,234207
168,7659,4,647256.6,4185874.6,0.5,1521650901,0.000431,3/21/2018 9:48,347069
168,7659,4,647255.6,4185875.1,0,1521650906,0.000133,3/21/2018 9:48,395799
168,7659,3,647256.1,4185877.6,5,1521650916,1.90E-05,3/21/2018 9:48,417883
168,7659,3,647258.1,4185875.1,3,1521650921,1.00E-06,3/21/2018 9:48,503202
168,7659,3,647257.6,4185886.6,0.5,1521650926,5.70E-05,3/21/2018 9:48,487099
168,7659,4,647255.6,4185879.6,2,1521650931,0.000429,3/21/2018 9:48,496100
168,7659,3,647254.1,4185882.1,5,1521650941,2.20E-05,3/21/2018 9:49,536057
168,7659,3,647249.1,4185883.1,3.5,1521650976,1.00E-05,3/21/2018 9:49,751096
168,7659,7,647245.6,4185881.6,1.5,1521650991,0.000789,3/21/2018 9:49,793392
168,7659,3,647243.1,4185884.6,1,1521651001,1.00E-05,3/21/2018 9:50,871463
168,7659,3,647234.6,4185819.1,3,1521651006,4.00E-06,3/21/2018 9:50,901925
168,7659,4,647240.1,4185884.1,0,1521651011,0.000127,3/21/2018 9:50,928173
168,7659,3,647242.6,4185877.1,0.5,1521651016,0.000121,3/21/2018 9:50,953418
168,7659,3,647236.1,4185880.1,4.5,1521651027,1.00E-05,3/21/2018 9:50,6073
168,7659,4,647230.6,4185888.1,2.5,1521651042,2.60E-05,3/21/2018 9:50,81490
168,7659,5,647232.1,4185881.1,3,1521651047,0.000218,3/21/2018 9:50,83387
168,7659,3,647228.6,4185885.6,1,1521651192,3.00E-05,3/21/2018 9:53,807497
168,7659,7,647230.6,4185888.1,0,1521651217,0.000802,3/21/2018 9:53,935536
168,7659,4,647231.1,4185888.6,1.5,1521651222,5.90E-05,3/21/2018 9:53,961274
168,7659,4,647231.1,4185889.1,3.5,1521651227,0.000101,3/21/2018 9:53,984295
168,7659,5,647231.1,4185890.1,0.5,1521651233,0.000482,3/21/2018 9:53,7241
168,7659,5,647231.1,4185892.1,0,1521651238,0.000535,3/21/2018 9:53,44146
168,7659,6,647231.6,4185891.6,0,1521651243,0.000598,3/21/2018 9:54,55592
168,7659,6,647231.6,4185892.1,4.5,1521651248,0.00056,3/21/2018 9:54,78729
168,7659,5,647231.6,4185891.6,1,1521651253,0.000451,3/21/2018 9:54,117179
168,7659,5,647230.1,4185893.1,3.5,1521651258,0.000625,3/21/2018 9:54,124112
168,7659,6,647231.1,4185894.1,5,1521651263,0.000568,3/21/2018 9:54,144688
168,7659,4,647231.6,4185894.6,0,1521651268,0.000124,3/21/2018 9:54,172724
168,7659,3,647233.1,4185895.6,1.5,1521651288,0.000208,3/21/2018 9:54,281320
168,7659,3,647234.6,4185895.1,5,1521651293,9.30E-05,3/21/2018 9:54,307602
168,7659,6,647238.1,4185894.6,1,1521651303,0.000549,3/21/2018 9:55,355043
168,7659,4,647239.1,4185895.6,2,1521651318,0.000763,3/21/2018 9:55,412023
168,7659,6,647242.1,4185895.6,2.5,1521651328,0.001112,3/21/2018 9:55,451952
168,7659,3,647243.1,4185896.6,3,1521651333,7.90E-05,3/21/2018 9:55,482395
168,7659,5,647245.1,4185895.6,5,1521651338,0.00068,3/21/2018 9:55,497617
168,7659,5,647244.1,4185897.6,2.5,1521651343,0.00062,3/21/2018 9:55,530046
168,7659,3,647243.1,4185894.6,1,1521651353,2.90E-05,3/21/2018 9:55,568306
168,7659,3,647242.1,4185893.1,0,1521651358,0.000178,3/21/2018 9:55,594069
168,7659,4,647243.6,4185892.6,4,1521651363,0.000201,3/21/2018 9:56,618629
168,7659,3,647258.1,4185850.1,3,1521651383,4.00E-06,3/21/2018 9:56,725533
168,7659,4,647241.6,4185876.1,0.5,1521651408,0.00042,3/21/2018 9:56,836681
168,7659,5,647237.6,4185876.1,5,1521651423,0.00015,3/21/2018 9:57,900925
168,7659,3,647227.6,4185863.6,2,1521651469,2.60E-05,3/21/2018 9:57,60694
168,7659,3,647227.6,4185863.1,1.5,1521651474,7.50E-05,3/21/2018 9:57,81077
168,7659,5,647220.6,4185862.6,1,1521651484,0.000438,3/21/2018 9:58,123353
168,7659,3,647217.6,4185863.6,3.5,1521651489,5.00E-05,3/21/2018 9:58,170263
168,7659,5,647211.6,4185865.1,1,1521651499,0.000125,3/21/2018 9:58,219507
168,7659,3,647209.1,4185863.6,5,1521651514,0.000161,3/21/2018 9:58,290348
168,7659,3,647206.1,4185863.1,3,1521651529,3.10E-05,3/21/2018 9:58,352117
168,7659,3,647292.6,4185788.1,0,1521651539,2.40E-05,3/21/2018 9:58,427118
168,7659,4,647223.1,4185860.1,4,1521651554,4.90E-05,3/21/2018 9:59,468304
168,7659,3,647187.6,4185859.6,3,1521651589,7.00E-06,3/21/2018 9:59,655597
168,7659,4,647170.6,4185861.1,4,1521651609,0.00025,3/21/2018 10:00,790263
168,7659,4,647165.1,4185860.1,4,1521651619,0.000217,3/21/2018 10:00,820045
168,7659,4,647157.6,4185861.1,5,1521651624,0.000208,3/21/2018 10:00,868138
174,768a,3,647459.6,4185612.6,2.5,1521834524,3.00E-06,3/23/2018 12:48,619894
174,768a,3,647460.6,4185619.6,0,1521834544,5.00E-06,3/23/2018 12:49,699621
174,768a,3,647420.1,4185669.1,5,1521834609,8.00E-06,3/23/2018 12:50,965521
174,768a,3,647439.1,4185658.6,3,1521834645,0.000654,3/23/2018 12:50,88785
174,768a,4,647441.6,4185659.1,5,1521834650,0.000516,3/23/2018 12:50,106073
174,768a,3,647424.1,4185685.1,2.5,1521834670,7.00E-06,3/23/2018 12:51,174294
174,768a,3,647398.1,4185701.6,2.5,1521834680,0.000488,3/23/2018 12:51,211645
174,768a,3,647490.6,4185610.1,3,1521834690,0.000378,3/23/2018 12:51,246899
174,768a,3,647422.1,4185704.1,4.5,1521834715,7.00E-06,3/23/2018 12:51,329944
174,768a,3,647412.1,4185719.6,1,1521834745,3.00E-06,3/23/2018 12:52,530087
174,768a,3,647433.1,4185802.6,4,1521834750,1.10E-05,3/23/2018 12:52,490418
174,768a,3,647446.1,4185707.6,3,1521834760,5.00E-06,3/23/2018 12:52,591746
174,768a,3,647404.1,4185730.6,0,1521834780,7.00E-06,3/23/2018 12:53,658464
174,768a,3,647447.1,4185710.6,0,1521834785,1.10E-05,3/23/2018 12:53,699701
174,768a,3,647385.6,4185761.6,5,1521834790,4.40E-05,3/23/2018 12:53,718472
174,768a,3,647413.6,4185730.1,0,1521834795,1.00E-06,3/23/2018 12:53,759704
174,768a,3,647466.6,4185702.1,5,1521834800,7.00E-06,3/23/2018 12:53,747316
174,768a,4,647429.1,4185727.1,1,1521834810,0.00041,3/23/2018 12:53,789984
174,768a,3,647421.1,4185725.1,4.5,1521834876,4.00E-06,3/23/2018 12:54,44942
174,768a,3,647404.1,4185743.6,4.5,1521834881,1.50E-05,3/23/2018 12:54,66223
174,768a,3,647382.6,4185754.6,3,1521834891,4.00E-06,3/23/2018 12:54,174082
174,768a,5,647394.1,4185754.6,5,1521834896,0.000566,3/23/2018 12:54,130605
174,768a,3,647438.6,4185762.1,4,1521834901,3.00E-06,3/23/2018 12:55,151462
174,768a,4,647389.6,4185759.1,1,1521834906,8.10E-05,3/23/2018 12:55,173673
174,768a,3,647402.6,4185773.1,3.5,1521834911,3.00E-06,3/23/2018 12:55,198854
174,768a,4,647386.6,4185765.6,4.5,1521834916,0.000558,3/23/2018 12:55,222722
174,768a,4,647388.6,4185769.1,5,1521834921,0.000183,3/23/2018 12:55,276521
174,768a,6,647382.6,4185770.6,2.5,1521834926,0.007015,3/23/2018 12:55,283956
174,768a,5,647381.1,4185775.6,2,1521834936,0.000919,3/23/2018 12:55,327909
174,768a,3,647375.6,4185777.1,3,1521834941,3.50E-05,3/23/2018 12:55,349247
174,768a,5,647381.1,4185780.1,5,1521834946,0.000721,3/23/2018 12:55,359384
174,768a,3,647379.6,4185779.6,4.5,1521834951,9.00E-05,3/23/2018 12:55,416052
174,768a,3,647158.6,4185997.1,0,1521834961,1.70E-05,3/23/2018 12:56,507442
174,768a,3,647381.6,4185781.1,4,1521834966,3.00E-05,3/23/2018 12:56,494187
174,768a,3,647375.6,4185780.6,0,1521834971,4.00E-05,3/23/2018 12:56,492581
174,768a,5,647377.6,4185782.1,5,1521834976,0.000148,3/23/2018 12:56,506142
174,768a,3,647374.6,4185779.6,0,1521834981,9.00E-06,3/23/2018 12:56,527329
174,768a,4,647372.6,4185781.1,4.5,1521834991,0.000249,3/23/2018 12:56,570031
174,768a,3,647370.6,4185781.1,4,1521834996,0.000267,3/23/2018 12:56,592983
174,768a,5,647369.1,4185781.6,5,1521835001,0.000658,3/23/2018 12:56,640592
174,768a,3,647355.6,4185789.1,1,1521835026,0.000185,3/23/2018 12:57,730934
174,768a,3,647335.1,4185806.1,1.5,1521835031,1.20E-05,3/23/2018 12:57,787631
174,768a,6,647351.1,4185792.1,5,1521835036,0.000744,3/23/2018 12:57,755805
174,768a,3,647347.6,4185792.6,0,1521835041,0.000106,3/23/2018 12:57,803358
174,768a,4,647341.6,4185798.6,3.5,1521835056,0.000303,3/23/2018 12:57,831529
174,768a,3,647338.1,4185799.6,3,1521835061,4.20E-05,3/23/2018 12:57,850445
174,768a,4,647333.6,4185802.1,5,1521835071,0.000205,3/23/2018 12:57,892975
174,768a,3,647329.6,4185805.1,5,1521835081,0.000176,3/23/2018 12:58,937373
174,768a,3,647402.6,4185891.6,2,1521835086,3.30E-05,3/23/2018 12:58,970828
174,768a,3,647323.6,4185808.6,1.5,1521835091,0.00012,3/23/2018 12:58,991769
174,768a,6,647321.1,4185810.6,5,1521835097,0.000609,3/23/2018 12:58,15306
174,768a,4,647338.6,4185801.1,5,1521835102,0.002147,3/23/2018 12:58,48744
174,768a,3,647312.6,4185813.6,0,1521835112,0.00025,3/23/2018 12:58,113309
174,768a,5,647311.1,4185816.6,5,1521835117,0.000684,3/23/2018 12:58,111005
174,768a,3,647298.6,4185823.6,4,1521835137,7.00E-06,3/23/2018 12:58,231679
174,768a,3,647298.1,4185820.6,5,1521835142,0.000201,3/23/2018 12:59,257963
174,768a,5,647295.6,4185821.6,0,1521835147,0.000298,3/23/2018 12:59,257685
174,768a,4,647290.1,4185825.6,4,1521835157,0.000416,3/23/2018 12:59,308461
174,768a,4,647288.1,4185826.6,2.5,1521835162,0.000323,3/23/2018 12:59,335781
174,768a,3,647283.6,4185821.6,0,1521835167,1.20E-05,3/23/2018 12:59,363577
174,768a,4,647284.1,4185828.1,1.5,1521835172,0.000211,3/23/2018 12:59,390451
174,768a,4,647280.1,4185833.1,0,1521835182,0.000351,3/23/2018 12:59,443200
174,768a,5,647276.6,4185833.6,5,1521835187,0.000538,3/23/2018 12:59,470251
174,768a,3,647270.6,4185835.6,5,1521835197,0.000261,3/23/2018 12:59,530491
174,768a,4,647265.6,4185836.1,4.5,1521835207,0.000244,3/23/2018 13:00,557841
174,768a,5,647261.1,4185839.1,1.5,1521835217,0.00122,3/23/2018 13:00,604920
174,768a,3,647254.6,4185841.1,2.5,1521835232,1.20E-05,3/23/2018 13:00,680936
174,768a,3,647254.1,4185834.1,3.5,1521835242,1.10E-05,3/23/2018 13:00,738757
174,768a,3,647227.6,4185849.1,1,1521835303,2.00E-06,3/23/2018 13:01,94292
174,768a,3,647224.1,4185853.6,1,1521835308,1.90E-05,3/23/2018 13:01,65735
174,768a,6,647222.6,4185856.1,0,1521835323,0.000164,3/23/2018 13:02,148995
174,768a,3,647219.1,4185869.6,5,1521835348,7.00E-06,3/23/2018 13:02,273819
174,768a,3,647222.1,4185860.6,4,1521835353,7.00E-05,3/23/2018 13:02,274502
