index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth
26,30.805843601498726,736772.0152777778,736772.0166666667,736772.0159722222,162.0,0.22923193327699534,75c9,0.19015952840431313,1521444136.0,1521444298.0,1521444217.0,0.18518518518518517,0.043209876543209874,647234.6,647264.6,647249.6,4185928.1,4185935.1,4185931.6,5.0,4.0,4.5,6.858,81040.0,0.1483283726972299,0.019160010849160976,7.0
27,1.8027756377319946,736772.0166666667,736772.0173611111,736772.0170138889,11.0,-2.1587989303424644,75c9,0.16388869433927222,1521444298.0,1521444309.0,1521444303.5,-0.09090909090909091,-0.13636363636363635,647264.6,647263.6,647264.1,4185935.1,4185933.6,4185934.35,4.0,5.0,4.5,4.9682,81222.0,0.15289103579655353,0.015497584728877314,6.0
28,10.965856099730654,736772.0173611111,736772.0180555555,736772.0177083333,86.0,-0.42285392613294076,75c9,0.12750995464803086,1521444309.0,1521444395.0,1521444352.0,0.11627906976744186,-0.05232558139534884,647263.6,647273.6,647268.6,4185933.6,4185929.1,4185931.35,5.0,0.5,2.75,3.5966,81251.0,0.15762188559935283,0.011715415958496924,5.0
0,15.305227865013967,736777.6263888889,736777.6270833333,736777.6267361111,20.0,2.4719537079131557,7567,0.7652613932506983,1521928970.0,1521928990.0,1521928980.0,-0.6,0.475,647359.1,647347.1,647353.1,4185732.6,4185742.1,4185737.35,3.0,2.0,2.5,1.6977,110380.0,-0.5967914438502674,0.37673796791443853,5.0
1,11.412712210513327,736777.6270833333,736777.6270833333,736777.6270833333,15.0,2.6387494426619322,7567,0.7608474807008885,1521928990.0,1521929005.0,1521928997.5,-0.6666666666666666,0.36666666666666664,647347.1,647337.1,647342.1,4185742.1,4185747.6,4185744.85,2.0,3.5,2.75,1.3411,110016.0,-0.6098865478119935,0.3482982171799028,6.0
2,6.5,736777.6270833333,736777.6270833333,736777.6270833333,10.0,2.746801533890032,7567,0.65,1521929005.0,1521929015.0,1521929010.0,-0.6,0.25,647337.1,647331.1,647334.1,4185747.6,4185750.1,4185748.85,3.5,5.0,4.25,1.3076,109990.0,-0.6121212121212122,0.3287878787878788,7.0
3,5.315072906367325,736777.6270833333,736777.6270833333,736777.6270833333,10.0,2.4227626539681686,7567,0.5315072906367325,1521929015.0,1521929025.0,1521929020.0,-0.4,0.35,647331.1,647327.1,647329.1,4185750.1,4185753.6,4185751.85,5.0,0.0,2.5,1.2771,109975.0,-0.5976544880469102,0.30508570139828595,8.0
4,5.522680508593631,736777.6270833333,736777.6270833333,736777.6270833333,5.0,-3.050932766389048,7567,1.104536101718726,1521929025.0,1521929030.0,1521929027.5,-1.1,-0.1,647327.1,647321.6,647324.35,4185753.6,4185753.1,4185753.35,0.0,0.0,0.0,1.3106,110018.0,-0.5829645551481435,0.23530155519028953,8.0
5,2.692582403567252,736777.6270833333,736777.6270833333,736777.6270833333,5.0,2.761086276477428,7567,0.5385164807134504,1521929030.0,1521929035.0,1521929032.5,-0.5,0.2,647321.6,647319.1,647320.35,4185753.1,4185754.1,4185753.6,0.0,5.0,2.5,1.1796,115714.0,-0.5640894930614557,0.19079580855281789,8.0
6,4.924428900898052,736777.6270833333,736777.6277777777,736777.6274305555,11.0,2.723368324010564,7567,0.4476753546270956,1521929035.0,1521929046.0,1521929040.5,-0.4090909090909091,0.18181818181818182,647319.1,647314.6,647316.85,4185754.1,4185756.1,4185755.1,5.0,5.0,5.0,1.2009,110910.0,-0.5468867473173399,0.16588066434283372,8.0
7,3.640054944640259,736777.6277777777,736777.6277777777,736777.6277777777,5.0,2.8632929945846817,7567,0.7280109889280518,1521929046.0,1521929051.0,1521929048.5,-0.7,0.2,647314.6,647311.1,647312.85,4185756.1,4185757.1,4185756.6,5.0,3.5,4.25,1.2954,110907.0,-0.558133971291866,0.11682615629984051,8.0
8,3.0413812651491097,736777.6277777777,736777.6277777777,736777.6277777777,5.0,2.976443976175166,7567,0.6082762530298219,1521929051.0,1521929056.0,1521929053.5,-0.6,0.1,647311.1,647308.1,647309.6,4185757.1,4185757.6,4185757.35,3.5,0.5,2.0,1.2923,111296.0,-0.5102459016393442,0.11475409836065574,8.0
9,1.5811388300841898,736777.6277777777,736777.6277777777,736777.6277777777,5.0,2.819842099193151,7567,0.31622776601683794,1521929056.0,1521929061.0,1521929058.5,-0.3,0.1,647308.1,647306.6,647307.35,4185757.6,4185758.1,4185757.85,0.5,0.0,0.25,1.2923,111296.0,-0.49748354626403407,0.08497870692992644,8.0
10,4.743416490252569,736777.6277777777,736777.6277777777,736777.6277777777,5.0,-2.819842099193151,7567,0.9486832980505138,1521929061.0,1521929066.0,1521929063.5,-0.9,-0.3,647306.6,647302.1,647304.35,4185758.1,4185756.6,4185757.35,0.0,0.0,0.0,1.399,110946.0,-0.4607142857142857,0.06190476190476191,8.0
11,1.5811388300841898,736777.6277777777,736777.6277777777,736777.6277777777,5.0,1.892546881191539,7567,0.31622776601683794,1521929066.0,1521929071.0,1521929068.5,-0.1,0.3,647302.1,647301.6,647301.85,4185756.6,4185758.1,4185757.35,0.0,5.0,2.5,1.399,110946.0,-0.3976190476190476,0.05476190476190476,8.0
12,2.0,736777.6277777777,736777.6277777777,736777.6277777777,5.0,3.141592653589793,7567,0.4,1521929071.0,1521929076.0,1521929073.5,-0.4,0.0,647301.6,647299.6,647300.6,4185758.1,4185758.1,4185758.1,5.0,0.5,2.75,1.3106,107058.0,-0.3678571428571429,0.04642857142857143,8.0
13,1.4142135623730951,736777.6277777777,736777.6277777777,736777.6277777777,5.0,2.356194490192345,7567,0.282842712474619,1521929076.0,1521929081.0,1521929078.5,-0.2,0.2,647299.6,647298.6,647299.1,4185758.1,4185759.1,4185758.6,0.5,4.0,2.25,1.3106,107058.0,-0.3738095238095238,0.03333333333333333,8.0
14,1.5,736777.6277777777,736777.6277777777,736777.6277777777,5.0,3.141592653589793,7567,0.3,1521929081.0,1521929086.0,1521929083.5,-0.3,0.0,647298.6,647297.1,647297.85,4185759.1,4185759.1,4185759.1,4.0,4.5,4.25,1.4569,110951.0,-0.3416666666666667,0.036904761904761905,8.0
15,2.5495097567963922,736777.6277777777,736777.6277777777,736777.6277777777,5.0,-2.9441970937399127,7567,0.5099019513592784,1521929086.0,1521929091.0,1521929088.5,-0.5,-0.1,647297.1,647294.6,647295.85,4185759.1,4185758.6,4185758.85,4.5,1.0,2.75,1.4569,110951.0,-0.35714285714285715,-0.002380952380952381,8.0
16,3.0413812651491097,736777.6277777777,736777.6277777777,736777.6277777777,5.0,-2.976443976175166,7567,0.6082762530298219,1521929091.0,1521929096.0,1521929093.5,-0.6,-0.1,647294.6,647291.6,647293.1,4185758.6,4185758.1,4185758.35,1.0,4.0,2.5,1.3686,107101.0,-0.3488095238095238,-0.025,8.0
17,0.7071067811865476,736777.6277777777,736777.6284722222,736777.628125,5.0,2.356194490192345,7567,0.1414213562373095,1521929096.0,1521929101.0,1521929098.5,-0.1,0.1,647291.6,647291.1,647291.35,4185758.1,4185758.6,4185758.35,4.0,0.5,2.25,1.2588,108514.0,-0.34404761904761905,-0.05357142857142857,8.0
18,1.5811388300841898,736777.6284722222,736777.6284722222,736777.6284722222,5.0,-2.819842099193151,7567,0.31622776601683794,1521929101.0,1521929106.0,1521929103.5,-0.3,-0.1,647291.1,647289.6,647290.35,4185758.6,4185758.1,4185758.35,0.5,1.0,0.75,1.2588,108514.0,-0.27669172932330827,-0.02456140350877193,8.0
19,1.5811388300841898,736777.6284722222,736777.6284722222,736777.6284722222,5.0,-2.819842099193151,7567,0.31622776601683794,1521929106.0,1521929111.0,1521929108.5,-0.3,-0.1,647289.6,647288.1,647288.85,4185758.1,4185757.6,4185757.85,1.0,1.5,1.25,1.2588,108514.0,-0.22162162162162163,0.02927927927927928,8.0
20,1.5811388300841898,736777.6284722222,736777.6284722222,736777.6284722222,5.0,-2.819842099193151,7567,0.31622776601683794,1521929111.0,1521929116.0,1521929113.5,-0.3,-0.1,647288.1,647286.6,647287.35,4185757.6,4185757.1,4185757.35,1.5,5.0,3.25,0.4938,107545.0,-0.18510568031704094,0.089332892998679,8.0
21,1.5811388300841898,736777.6284722222,736777.6284722222,736777.6284722222,10.0,1.892546881191539,7567,0.15811388300841897,1521929116.0,1521929126.0,1521929121.0,-0.05,0.15,647286.6,647286.1,647286.35,4185757.1,4185758.6,4185757.85,5.0,1.5,3.25,0.8443,112645.0,-0.17236716512885777,0.14150493159401845,8.0
22,2.23606797749979,736777.6284722222,736777.6284722222,736777.6284722222,5.0,2.0344439357957027,7567,0.447213595499958,1521929126.0,1521929131.0,1521929128.5,-0.2,0.4,647286.1,647285.1,647285.6,4185758.6,4185760.6,4185759.6,1.5,0.5,1.0,1.1247,107033.0,-0.14486145212206245,0.21750263065591022,8.0
23,2.23606797749979,736777.6284722222,736777.6284722222,736777.6284722222,6.0,2.0344439357957027,7567,0.37267799624996495,1521929131.0,1521929137.0,1521929134.0,-0.16666666666666666,0.3333333333333333,647285.1,647284.1,647284.6,4185760.6,4185762.6,4185761.6,0.5,4.0,2.25,1.1247,107033.0,-0.13201943844492442,0.28428725701943847,8.0
24,1.5811388300841898,736777.6284722222,736777.6284722222,736777.6284722222,5.0,1.892546881191539,7567,0.31622776601683794,1521929137.0,1521929142.0,1521929139.5,-0.1,0.3,647284.1,647283.6,647283.85,4185762.6,4185764.1,4185763.35,4.0,0.5,2.25,1.2436,114052.0,-0.1316380217467555,0.34335320940021047,8.0
25,3.640054944640259,736777.6284722222,736777.6284722222,736777.6284722222,10.0,1.849095985800008,7567,0.3640054944640259,1521929142.0,1521929152.0,1521929147.0,-0.1,0.35,647283.6,647282.6,647283.1,4185764.1,4185767.6,4185765.85,0.5,0.0,0.25,1.2436,114052.0,-0.1546293350302259,0.39206172446706966,8.0
26,2.692582403567252,736777.6284722222,736777.6284722222,736777.6284722222,5.0,1.9513027039072615,7567,0.5385164807134504,1521929152.0,1521929157.0,1521929154.5,-0.2,0.5,647282.6,647281.6,647282.1,4185767.6,4185770.1,4185768.85,0.0,3.5,1.75,1.1278,112639.0,-0.16479524438573315,0.42073976221928666,8.0
27,2.692582403567252,736777.6284722222,736777.6291666667,736777.6288194444,5.0,1.9513027039072615,7567,0.5385164807134504,1521929157.0,1521929162.0,1521929159.5,-0.2,0.5,647281.6,647280.6,647281.1,4185770.1,4185772.6,4185771.35,3.5,3.0,3.25,1.1278,112639.0,-0.18693693693693694,0.45585585585585586,8.0
28,2.9154759474226504,736777.6291666667,736777.6291666667,736777.6291666667,5.0,2.1112158270654806,7567,0.5830951894845301,1521929162.0,1521929167.0,1521929164.5,-0.3,0.5,647280.6,647279.1,647279.85,4185772.6,4185775.1,4185773.85,3.0,5.0,4.0,1.0424,107021.0,-0.2353448275862069,0.4836206896551724,8.0
29,3.1622776601683795,736777.6291666667,736777.6291666667,736777.6291666667,5.0,1.892546881191539,7567,0.6324555320336759,1521929167.0,1521929172.0,1521929169.5,-0.2,0.6,647279.1,647278.1,647278.6,4185775.1,4185778.1,4185776.6,5.0,0.0,2.5,1.018,112637.0,-0.25585585585585585,0.4797297297297297,8.0
30,2.9154759474226504,736777.6291666667,736777.6291666667,736777.6291666667,5.0,2.1112158270654806,7567,0.5830951894845301,1521929172.0,1521929177.0,1521929174.5,-0.3,0.5,647278.1,647276.6,647277.35,4185778.1,4185780.6,4185779.35,0.0,0.0,0.0,0.9601,107053.0,-0.25774946921443737,0.46178343949044587,8.0
31,5.70087712549569,736777.6291666667,736777.6291666667,736777.6291666667,10.0,2.2318394956455836,7567,0.5700877125495689,1521929177.0,1521929187.0,1521929182.0,-0.35,0.45,647276.6,647273.1,647274.85,4185780.6,4185785.1,4185782.85,0.0,0.0,0.0,0.9632,126370.0,-0.26987295825771324,0.44627949183303084,8.0
32,1.0,736777.6291666667,736777.6291666667,736777.6291666667,5.0,1.5707963267948966,7567,0.2,1521929187.0,1521929192.0,1521929189.5,0.0,0.2,647273.1,647273.1,647273.1,4185785.1,4185786.1,4185785.6,0.0,0.0,0.0,0.9632,126370.0,-0.2700507614213198,0.42588832487309647,8.0
33,2.9154759474226504,736777.6291666667,736777.6291666667,736777.6291666667,5.0,2.1112158270654806,7567,0.5830951894845301,1521929192.0,1521929197.0,1521929194.5,-0.3,0.5,647273.1,647271.6,647272.35,4185786.1,4185788.6,4185787.35,0.0,3.0,1.5,0.9936,7784.0,-0.2802030456852792,0.4140439932318105,8.0
34,5.70087712549569,736777.6291666667,736777.6291666667,736777.6291666667,10.0,2.2318394956455836,7567,0.5700877125495689,1521929197.0,1521929207.0,1521929202.0,-0.35,0.45,647271.6,647268.1,647269.85,4185788.6,4185793.1,4185790.85,3.0,0.5,1.75,1.1979,7580.0,-0.28217120181405897,0.4179421768707483,8.0
35,1.8027756377319946,736777.6291666667,736777.6291666667,736777.6291666667,5.0,2.1587989303424644,7567,0.3605551275463989,1521929207.0,1521929212.0,1521929209.5,-0.2,0.3,647268.1,647267.1,647267.6,4185793.1,4185794.6,4185793.85,0.5,4.5,2.5,1.1156,7581.0,-0.2869311267948406,0.4392796300803115,8.0
36,3.2015621187164243,736777.6291666667,736777.6291666667,736777.6291666667,5.0,2.2455372690184494,7567,0.6403124237432849,1521929212.0,1521929217.0,1521929214.5,-0.4,0.5,647267.1,647265.1,647266.1,4185794.6,4185797.1,4185795.85,4.5,1.5,3.0,0.9815,7582.0,-0.31822222222222224,0.48577777777777775,8.0
37,3.3541019662496847,736777.6291666667,736777.629861111,736777.6295138889,6.0,2.0344439357957027,7567,0.5590169943749475,1521929217.0,1521929223.0,1521929220.0,-0.25,0.5,647265.1,647263.6,647264.35,4185797.1,4185800.1,4185798.6,1.5,5.0,3.25,0.9815,7582.0,-0.32421961478857647,0.5084126632720832,8.0
38,3.3541019662496847,736777.629861111,736777.629861111,736777.629861111,5.0,2.0344439357957027,7567,0.6708203932499369,1521929223.0,1521929228.0,1521929225.5,-0.3,0.6,647263.6,647262.1,647262.85,4185800.1,4185803.1,4185801.6,5.0,5.0,5.0,0.951,11784.0,-0.3590689238210399,0.564993954050786,8.0
39,7.211102550927978,736777.629861111,736777.629861111,736777.629861111,10.0,2.1587989303424644,7567,0.7211102550927978,1521929228.0,1521929238.0,1521929233.0,-0.4,0.6,647262.1,647258.1,647260.1,4185803.1,4185809.1,4185806.1,5.0,5.0,5.0,1.2131,11780.0,-0.3667093880166613,0.5889824689888772,8.0
40,2.9154759474226504,736777.629861111,736777.629861111,736777.629861111,5.0,2.1112158270654806,7567,0.5830951894845301,1521929238.0,1521929243.0,1521929240.5,-0.3,0.5,647258.1,647256.6,647257.35,4185809.1,4185811.6,4185810.35,5.0,5.0,5.0,0.9053,11778.0,-0.3519592163134746,0.5771691323470611,8.0
41,12.206555615733702,736777.629861111,736777.629861111,736777.629861111,15.0,2.1815222911841055,7567,0.8137703743822468,1521929243.0,1521929258.0,1521929250.5,-0.4666666666666667,0.6666666666666666,647256.6,647249.6,647253.1,4185811.6,4185821.6,4185816.6,5.0,1.5,3.25,0.8016,31543.0,-0.3442776735459662,0.572983114446529,8.0
42,6.041522986797286,736777.629861111,736777.629861111,736777.629861111,10.0,1.9974238199217726,7567,0.6041522986797286,1521929258.0,1521929268.0,1521929263.0,-0.25,0.55,647249.6,647247.1,647248.35,4185821.6,4185827.1,4185824.35,1.5,1.5,1.5,0.951,7524.0,-0.32593340060544906,0.5520065202204455,8.0
43,8.06225774829855,736777.629861111,736777.6305555556,736777.6302083333,15.0,2.0899424410414196,7567,0.5374838498865699,1521929268.0,1521929283.0,1521929275.5,-0.26666666666666666,0.4666666666666667,647247.1,647243.1,647245.1,4185827.1,4185834.1,4185830.6,1.5,5.0,3.25,0.7254,11768.0,-0.3095277046149819,0.5304529913131677,8.0
44,10.295630140987,736777.6305555556,736777.6305555556,736777.6305555556,15.0,2.0778948311872334,7567,0.6863753427324667,1521929283.0,1521929298.0,1521929290.5,-0.3333333333333333,0.6,647243.1,647238.1,647240.6,4185834.1,4185843.1,4185838.6,5.0,5.0,5.0,0.7163,32536.0,-0.3054570042160528,0.5166096571474027,8.0
45,8.06225774829855,736777.6305555556,736777.6305555556,736777.6305555556,16.0,2.0899424410414196,7567,0.5038911092686593,1521929298.0,1521929314.0,1521929306.0,-0.25,0.4375,647238.1,647234.1,647236.1,4185843.1,4185850.1,4185846.6,5.0,5.0,5.0,0.8992,12530.0,-0.2914005725611099,0.5193789914115834,8.0
46,8.32165848854662,736777.6305555556,736777.6305555556,736777.6305555556,15.0,2.1421338066285234,7567,0.5547772325697746,1521929314.0,1521929329.0,1521929321.5,-0.3,0.4666666666666667,647234.1,647229.6,647231.85,4185850.1,4185857.1,4185853.6,5.0,4.5,4.75,0.6187,10940.0,-0.28325300386939106,0.4940669336772792,8.0
47,3.5355339059327378,736777.6305555556,736777.6305555556,736777.6305555556,5.0,2.356194490192345,7567,0.7071067811865476,1521929329.0,1521929334.0,1521929331.5,-0.5,0.5,647229.6,647227.1,647228.35,4185857.1,4185859.6,4185858.35,4.5,4.5,4.5,0.7498,19622.0,-0.27311237893885926,0.4821459107373265,8.0
48,20.155644370746373,736777.6305555556,736777.63125,736777.6309027778,30.0,1.9789454305499858,7567,0.6718548123582124,1521929334.0,1521929364.0,1521929349.0,-0.26666666666666666,0.6166666666666667,647227.1,647219.1,647223.1,4185859.6,4185878.1,4185868.85,4.5,5.0,4.75,0.3932,8391.0,-0.24187900012075836,0.4675073748857108,8.0
49,4.031128874149275,736777.63125,736777.63125,736777.63125,5.0,-1.446441332248135,7567,0.8062257748298549,1521929364.0,1521929369.0,1521929366.5,0.1,-0.8,647219.1,647219.6,647219.35,4185878.1,4185874.1,4185876.1,5.0,0.5,2.75,0.0853,9301.0,-0.212109375,0.46171875,8.0
50,3.640054944640259,736777.63125,736777.63125,736777.63125,5.0,1.849095985800008,7567,0.7280109889280518,1521929369.0,1521929374.0,1521929371.5,-0.2,0.7,647219.6,647218.6,647219.1,4185874.1,4185877.6,4185875.85,0.5,0.0,0.25,0.0853,9301.0,-0.17649552088345133,0.4727701789355511,8.0
51,7.566372975210778,736777.63125,736777.63125,736777.63125,15.0,1.7033478590915707,7567,0.5044248650140519,1521929374.0,1521929389.0,1521929381.5,-0.06666666666666667,0.5,647218.6,647217.6,647218.1,4185877.6,4185885.1,4185881.35,0.0,4.5,2.25,0.0945,10687.0,-0.12068548776950594,0.4892681040317123,8.0
52,4.272001872658765,736777.63125,736777.63125,736777.63125,10.0,1.9295669970654687,7567,0.4272001872658765,1521929389.0,1521929399.0,1521929394.0,-0.15,0.4,647217.6,647216.1,647216.85,4185885.1,4185889.1,4185887.1,4.5,0.0,2.25,-0.1128,19606.0,-0.058577897031695456,0.5076974677175918,8.0
53,6.020797289396148,736777.63125,736777.6319444445,736777.6315972223,6.0,1.6539375586833378,7567,1.003466214899358,1521929399.0,1521929405.0,1521929402.0,-0.08333333333333333,1.0,647216.1,647215.6,647215.85,4185889.1,4185895.1,4185892.1,0.0,0.0,0.0,0.0762,19604.0,-0.029269903247107463,0.536763228158824,8.0
54,8.06225774829855,736777.6319444445,736777.6319444445,736777.6319444445,15.0,1.446441332248135,7567,0.5374838498865699,1521929405.0,1521929420.0,1521929412.5,0.06666666666666667,0.5333333333333333,647215.6,647216.6,647216.1,4185895.1,4185903.1,4185899.1,0.0,0.0,0.0,0.8748,27544.0,-0.007883636363636363,0.5303563636363636,8.0
55,2.5495097567963922,736777.6319444445,736777.6319444445,736777.6319444445,5.0,1.7681918866447774,7567,0.5099019513592784,1521929420.0,1521929425.0,1521929422.5,-0.1,0.5,647216.6,647216.1,647216.35,4185903.1,4185905.6,4185904.35,0.0,2.5,1.25,3.8405,19470.0,0.009245263120891483,0.5299328575948254,8.0
56,5.852349955359813,736777.6319444445,736777.6319444445,736777.6319444445,15.0,1.2220253232109897,7567,0.3901566636906542,1521929425.0,1521929440.0,1521929432.5,0.13333333333333333,0.36666666666666664,647216.1,647218.1,647217.1,4185905.6,4185911.1,4185908.35,2.5,5.0,3.75,4.4196,88534.0,0.021399109731694368,0.5146812594437865,8.0
57,4.123105625617661,736777.6319444445,736777.6319444445,736777.6319444445,5.0,1.8157749899217608,7567,0.8246211251235321,1521929440.0,1521929445.0,1521929442.5,-0.2,0.8,647218.1,647217.1,647217.6,4185911.1,4185915.1,4185913.1,5.0,3.5,4.25,5.5778,88538.0,0.018137254901960786,0.4725490196078431,8.0
58,2.5495097567963922,736777.6319444445,736777.6319444445,736777.6319444445,5.0,1.7681918866447774,7567,0.5099019513592784,1521929445.0,1521929450.0,1521929447.5,-0.1,0.5,647217.1,647216.6,647216.85,4185915.1,4185917.6,4185916.35,3.5,4.0,3.75,6.1874,88537.0,0.018055555555555554,0.4513888888888889,8.0
59,1.5,736777.6319444445,736777.6319444445,736777.6319444445,5.0,1.5707963267948966,7567,0.3,1521929450.0,1521929455.0,1521929452.5,0.0,0.3,647216.6,647216.6,647216.6,4185917.6,4185919.1,4185918.35,4.0,4.0,4.0,6.0046,88536.0,0.07564102564102564,0.41217948717948716,8.0
60,2.0,736777.6319444445,736777.6326388889,736777.6322916667,5.0,1.5707963267948966,7567,0.4,1521929455.0,1521929460.0,1521929457.5,0.0,0.4,647216.6,647216.6,647216.6,4185919.1,4185921.1,4185920.1,4.0,4.0,4.0,6.5532,69504.0,0.28103844433821146,0.3270544512467809,8.0
61,2.5,736777.6326388889,736777.6326388889,736777.6326388889,5.0,0.9272952180016123,7567,0.5,1521929460.0,1521929465.0,1521929462.5,0.3,0.4,647216.6,647218.1,647217.35,4185921.1,4185923.1,4185922.1,4.0,2.5,3.25,6.5532,69504.0,0.3061784538184099,0.3159400972244002,8.0
62,5.70087712549569,736777.6326388889,736777.6326388889,736777.6326388889,15.0,0.9097531579442097,7567,0.38005847503304596,1521929465.0,1521929480.0,1521929472.5,0.23333333333333334,0.3,647218.1,647221.6,647219.85,4185923.1,4185927.6,4185925.35,2.5,0.0,1.25,5.6083,69503.0,0.31712364829290024,0.3145964116479689,8.0
63,31.240998703626616,736777.6326388889,736777.6333333333,736777.6329861111,66.0,0.6947382761967031,7567,0.4733484652064639,1521929480.0,1521929546.0,1521929513.0,0.36363636363636365,0.30303030303030304,647221.6,647245.6,647233.6,4185927.6,4185947.6,4185937.6,0.0,0.5,0.25,9.1135,77803.0,0.326071129836736,0.3224929520741039,8.0
64,2.23606797749979,736777.6333333333,736777.6333333333,736777.6333333333,5.0,1.1071487177940904,7567,0.447213595499958,1521929546.0,1521929551.0,1521929548.5,0.2,0.4,647245.6,647246.6,647246.1,4185947.6,4185949.6,4185948.6,0.5,1.0,0.75,6.919,81058.0,0.3309540814183086,0.32215266983153384,8.0
65,2.23606797749979,736777.6333333333,736777.6333333333,736777.6333333333,5.0,1.1071487177940904,7567,0.447213595499958,1521929551.0,1521929556.0,1521929553.5,0.2,0.4,647246.6,647247.6,647247.1,4185949.6,4185951.6,4185950.6,1.0,0.0,0.5,5.6083,65370.0,0.3261007631680323,0.30940581173800324,8.0
66,4.47213595499958,736777.6333333333,736777.6333333333,736777.6333333333,5.0,1.1071487177940904,7567,0.894427190999916,1521929556.0,1521929561.0,1521929558.5,0.4,0.8,647247.6,647249.6,647248.6,4185951.6,4185955.6,4185953.6,0.0,0.0,0.0,2.5207,81055.0,0.33037805286048844,0.30812980930076944,7.0
67,1.0,736777.6333333333,736777.6333333333,736777.6333333333,5.0,0.0,7567,0.2,1521929561.0,1521929566.0,1521929563.5,0.2,0.0,647249.6,647250.6,647250.1,4185955.6,4185955.6,4185955.6,0.0,2.5,1.25,0.4846,81053.0,0.22857142857142854,0.2628571428571429,6.0
68,1.8027756377319946,736777.6333333333,736777.6333333333,736777.6333333333,10.0,-0.5880026035475676,7567,0.18027756377319945,1521929566.0,1521929576.0,1521929571.0,0.15,-0.1,647250.6,647252.1,647251.35,4185955.6,4185954.6,4185955.1,2.5,0.0,1.25,2.5481,81051.0,0.22702702702702704,0.20540540540540542,5.0
0,8.06225774829855,736775.0381944445,736775.0388888889,736775.0385416667,35.0,2.6224465393432705,7a99,0.23035022137995856,1521705331.0,1521705366.0,1521705348.5,-0.2,0.11428571428571428,647358.6,647351.6,647355.1,4185753.6,4185757.6,4185755.6,5.0,0.5,2.75,1.5301,109871.0,-0.2097879282218597,0.265905383360522,5.0
1,19.557607215607945,736775.0388888889,736775.0388888889,736775.0388888889,45.0,2.137525544318403,7a99,0.43461349368017654,1521705366.0,1521705411.0,1521705388.5,-0.23333333333333334,0.36666666666666664,647351.6,647341.1,647346.35,4185757.6,4185774.1,4185765.85,0.5,0.5,0.5,1.463,109046.0,-0.20731818181818176,0.2654545454545453,6.0
2,0.7071067811865476,736775.0388888889,736775.0388888889,736775.0388888889,5.0,2.356194490192345,7a99,0.1414213562373095,1521705411.0,1521705416.0,1521705413.5,-0.1,0.1,647341.1,647340.6,647340.85,4185774.1,4185774.6,4185774.35,0.5,1.0,0.75,1.6551,110585.0,-0.2051086956521739,0.25434782608695655,7.0
3,1.0,736775.0388888889,736775.0395833333,736775.0392361111,5.0,1.5707963267948966,7a99,0.2,1521705416.0,1521705421.0,1521705418.5,0.0,0.2,647340.6,647340.6,647340.6,4185774.6,4185775.6,4185775.1,1.0,5.0,3.0,1.6551,110585.0,-0.19659356308743947,0.24352036456849901,8.0
4,2.1213203435596424,736775.0395833333,736775.0395833333,736775.0395833333,6.0,2.356194490192345,7a99,0.35355339059327373,1521705421.0,1521705427.0,1521705424.0,-0.25,0.25,647340.6,647339.1,647339.85,4185775.6,4185777.1,4185776.35,5.0,5.0,5.0,1.6551,110585.0,-0.18896873948248896,0.24152164874977727,8.0
5,3.3541019662496847,736775.0395833333,736775.0395833333,736775.0395833333,15.0,2.677945044588987,7a99,0.223606797749979,1521705427.0,1521705442.0,1521705434.5,-0.2,0.1,647339.1,647336.1,647337.6,4185777.1,4185778.6,4185777.85,5.0,5.0,5.0,1.6551,111041.0,-0.18891878257945183,0.1598453001513368,8.0
6,1.0,736775.0395833333,736775.0395833333,736775.0395833333,5.0,0.0,7a99,0.2,1521705442.0,1521705447.0,1521705444.5,0.2,0.0,647336.1,647337.1,647336.6,4185778.6,4185778.6,4185778.6,5.0,5.0,5.0,1.6551,111041.0,-0.22569157307866727,0.16981887054178782,8.0
7,7.106335201775948,736775.0395833333,736775.0395833333,736775.0395833333,20.0,2.455863142683507,7a99,0.35531676008879737,1521705447.0,1521705467.0,1521705457.0,-0.275,0.225,647337.1,647331.6,647334.35,4185778.6,4185783.1,4185780.85,5.0,0.0,2.5,1.6551,111041.0,-0.30526774408757335,0.23039062180892345,8.0
8,2.692582403567252,736775.0395833333,736775.0395833333,736775.0395833333,5.0,2.761086276477428,7a99,0.5385164807134504,1521705467.0,1521705472.0,1521705469.5,-0.5,0.2,647331.6,647329.1,647330.35,4185783.1,4185784.1,4185783.6,0.0,3.0,1.5,1.6734,109203.0,-0.33410814778566184,0.2445803768045021,8.0
9,5.830951894845301,736775.0395833333,736775.0402777778,736775.0399305555,15.0,2.601173153319209,7a99,0.38873012632302006,1521705472.0,1521705487.0,1521705479.5,-0.3333333333333333,0.2,647329.1,647324.1,647326.6,4185784.1,4185787.1,4185785.6,3.0,3.5,3.25,1.5575,108750.0,-0.38220099848057304,0.26924245713045364,8.0
10,23.430749027719962,736775.0402777778,736775.0402777778,736775.0402777778,45.0,2.44685437739309,7a99,0.5206833117271102,1521705487.0,1521705532.0,1521705509.5,-0.4,0.3333333333333333,647324.1,647306.1,647315.1,4185787.1,4185802.1,4185794.6,3.5,0.0,1.75,1.2923,108926.0,-0.3611267605633803,0.24084507042253522,8.0
