index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,depth,i,us,vs,nsmooth
75,5.408326913195984,736774.4090277777,736774.4097222222,736774.409375,25.0,-2.158798930342464,7659,0.21633307652783937,1521650991.0,1521651016.0,1521651003.5,-0.12,-0.18,647245.6,647242.6,647244.1,4185881.6,4185877.1,4185879.35,1.1491,19019.0,-0.1132864932885906,0.01938968120805369,8.0
76,16.278820596099706,736774.4097222222,736774.4097222222,736774.4097222222,26.0,2.399645385583876,7659,0.6261084844653733,1521651016.0,1521651042.0,1521651029.0,-0.46153846153846156,0.4230769230769231,647242.6,647230.6,647236.6,4185877.1,4185888.1,4185882.6,0.826,11728.0,-0.08136476851818811,0.022152598862395536,8.0
77,7.158910531638177,736774.4097222222,736774.4097222222,736774.4097222222,5.0,-1.35970299357215,7659,1.4317821063276353,1521651042.0,1521651047.0,1521651044.5,0.3,-1.4,647230.6,647232.1,647231.35,4185888.1,4185881.1,4185884.6,1.1095,31315.0,-0.06009168679137162,0.027146657934591298,8.0
78,5.70087712549569,736774.4097222222,736774.4118055556,736774.4107638889,145.0,2.2318394956455836,7659,0.03931639396893579,1521651047.0,1521651192.0,1521651119.5,-0.02413793103448276,0.03103448275862069,647232.1,647228.6,647230.35,4185881.1,4185885.6,4185883.35,0.7803,12219.0,-0.043969048551682016,0.03256308797461211,8.0
79,3.2015621187164243,736774.4118055556,736774.4118055556,736774.4118055556,25.0,0.8960553845713439,7659,0.12806248474865697,1521651192.0,1521651217.0,1521651204.5,0.08,0.1,647228.6,647230.6,647229.6,4185885.6,4185888.1,4185886.85,0.762,10816.0,-0.026736143419869112,0.03660711516392171,8.0
80,0.7071067811865476,736774.4118055556,736774.4118055556,736774.4118055556,5.0,0.7853981633974483,7659,0.1414213562373095,1521651217.0,1521651222.0,1521651219.5,0.1,0.1,647230.6,647231.1,647230.85,4185888.1,4185888.6,4185888.35,0.9662,18337.0,-0.0024699212728758677,0.026928607636841396,8.0
81,0.5,736774.4118055556,736774.4118055556,736774.4118055556,5.0,1.5707963267948966,7659,0.1,1521651222.0,1521651227.0,1521651224.5,0.0,0.1,647231.1,647231.1,647231.1,4185888.6,4185889.1,4185888.85,0.9662,18337.0,-0.003972366148531951,0.05096697157721913,8.0
82,1.0,736774.4118055556,736774.4118055556,736774.4118055556,6.0,1.5707963267948966,7659,0.16666666666666666,1521651227.0,1521651233.0,1521651230.0,0.0,0.16666666666666666,647231.1,647231.1,647231.1,4185889.1,4185890.1,4185889.6,0.9662,18337.0,0.05086285195277021,0.12477293369663942,8.0
83,2.0,736774.4118055556,736774.4118055556,736774.4118055556,5.0,1.5707963267948966,7659,0.4,1521651233.0,1521651238.0,1521651235.5,0.0,0.4,647231.1,647231.1,647231.1,4185890.1,4185892.1,4185891.1,0.9662,18337.0,0.025180255130338326,0.11907931225734886,8.0
84,0.7071067811865476,736774.4118055556,736774.4125,736774.4121527778,5.0,-0.7853981633974483,7659,0.1414213562373095,1521651238.0,1521651243.0,1521651240.5,0.1,-0.1,647231.1,647231.6,647231.35,4185892.1,4185891.6,4185891.85,0.9662,18337.0,-0.005510571300044984,0.11527215474583896,8.0
85,0.5,736774.4125,736774.4125,736774.4125,5.0,1.5707963267948966,7659,0.1,1521651243.0,1521651248.0,1521651245.5,0.0,0.1,647231.6,647231.6,647231.6,4185891.6,4185892.1,4185891.85,1.143,17642.0,-0.008000460458155865,0.11522965350523771,8.0
86,0.5,736774.4125,736774.4125,736774.4125,5.0,-1.5707963267948966,7659,0.1,1521651248.0,1521651253.0,1521651250.5,0.0,-0.1,647231.6,647231.6,647231.6,4185892.1,4185891.6,4185891.85,1.143,17642.0,-0.002380952380952381,0.10833333333333334,8.0
87,2.1213203435596424,736774.4125,736774.4125,736774.4125,5.0,2.356194490192345,7659,0.42426406871192845,1521651253.0,1521651258.0,1521651255.5,-0.3,0.3,647231.6,647230.1,647230.85,4185891.6,4185893.1,4185892.35,1.143,17642.0,0.02927689594356261,0.08747795414462081,8.0
88,1.4142135623730951,736774.4125,736774.4125,736774.4125,5.0,0.7853981633974483,7659,0.282842712474619,1521651258.0,1521651263.0,1521651260.5,0.2,0.2,647230.1,647231.1,647230.6,4185893.1,4185894.1,4185893.6,1.143,17642.0,0.057650273224043716,0.0814207650273224,8.0
89,0.7071067811865476,736774.4125,736774.4125,736774.4125,5.0,0.7853981633974483,7659,0.1414213562373095,1521651263.0,1521651268.0,1521651265.5,0.1,0.1,647231.1,647231.6,647231.35,4185894.1,4185894.6,4185894.35,1.143,17642.0,0.10952380952380952,0.05800865800865801,8.0
90,1.8027756377319946,736774.4125,736774.4125,736774.4125,20.0,0.5880026035475676,7659,0.09013878188659973,1521651268.0,1521651288.0,1521651278.0,0.075,0.05,647231.6,647233.1,647232.35,4185894.6,4185895.6,4185895.1,1.143,17642.0,0.13474025974025974,0.04577922077922078,8.0
91,1.5811388300841898,736774.4125,736774.4125,736774.4125,5.0,-0.32175055439664224,7659,0.31622776601683794,1521651288.0,1521651293.0,1521651290.5,0.3,-0.1,647233.1,647234.6,647233.85,4185895.6,4185895.1,4185895.35,1.4204,11721.0,0.16449226630800268,0.027370544720914592,8.0
92,3.5355339059327378,736774.4125,736774.4131944445,736774.4128472223,10.0,-0.14189705460416394,7659,0.3535533905932738,1521651293.0,1521651303.0,1521651298.0,0.35,-0.05,647234.6,647238.1,647236.35,4185895.1,4185894.6,4185894.85,1.4204,11721.0,0.17493472584856398,0.024804177545691905,8.0
93,1.4142135623730951,736774.4131944445,736774.4131944445,736774.4131944445,15.0,0.7853981633974483,7659,0.09428090415820635,1521651303.0,1521651318.0,1521651310.5,0.06666666666666667,0.06666666666666667,647238.1,647239.1,647238.6,4185894.6,4185895.6,4185895.1,1.4204,11721.0,0.23410071942446042,-0.35007194244604317,8.0
94,3.0,736774.4131944445,736774.4131944445,736774.4131944445,10.0,0.0,7659,0.3,1521651318.0,1521651328.0,1521651323.0,0.3,0.0,647239.1,647242.1,647240.6,4185895.6,4185895.6,4185895.6,0.8199,11719.0,0.12599418040737148,-0.29248302618816685,8.0
95,1.4142135623730951,736774.4131944445,736774.4131944445,736774.4131944445,5.0,0.7853981633974483,7659,0.282842712474619,1521651328.0,1521651333.0,1521651330.5,0.2,0.2,647242.1,647243.1,647242.6,4185895.6,4185896.6,4185896.1,0.8199,11719.0,0.050615017440793095,-0.2417110335964751,8.0
96,48.85949242470699,736774.4131944445,736774.4138888889,736774.4135416667,50.0,-1.2587542052323633,7659,0.9771898484941398,1521651333.0,1521651383.0,1521651358.0,0.3,-0.93,647243.1,647258.1,647250.6,4185896.6,4185850.1,4185873.35,1.2222,11733.0,-0.04449067307643341,-0.22126681163331924,8.0
97,30.793668180325643,736774.4138888889,736774.4138888889,736774.4138888889,25.0,2.1362802149497213,7659,1.2317467272130258,1521651383.0,1521651408.0,1521651395.5,-0.66,1.04,647258.1,647241.6,647249.85,4185850.1,4185876.1,4185863.1,0.5578,12434.0,-0.09013479484520812,-0.21089468226929345,8.0
98,4.0,736774.4138888889,736774.4145833333,736774.4142361111,15.0,3.141592653589793,7659,0.26666666666666666,1521651408.0,1521651423.0,1521651415.5,-0.26666666666666666,0.0,647241.6,647237.6,647239.6,4185876.1,4185876.1,4185876.1,0.6005,11740.0,-0.1444627554383652,-0.18740936058009228,8.0
99,16.00781059358212,736774.4145833333,736774.4145833333,736774.4145833333,46.0,-2.2455372690184494,7659,0.34799588246917657,1521651423.0,1521651469.0,1521651446.0,-0.21739130434782608,-0.2717391304347826,647237.6,647227.6,647232.6,4185876.1,4185863.6,4185869.85,0.4846,11744.0,-0.20216966457942806,-0.1426064463196039,8.0
100,0.5,736774.4145833333,736774.4145833333,736774.4145833333,5.0,-1.5707963267948966,7659,0.1,1521651469.0,1521651474.0,1521651471.5,0.0,-0.1,647227.6,647227.6,647227.6,4185863.6,4185863.1,4185863.35,0.3566,19618.0,-0.34063605953362097,0.0021573665583943377,8.0
101,7.0178344238090995,736774.4145833333,736774.4152777778,736774.4149305555,10.0,-3.070285188804503,7659,0.70178344238091,1521651474.0,1521651484.0,1521651479.0,-0.7,-0.05,647227.6,647220.6,647224.1,4185863.1,4185862.6,4185862.85,0.3566,19618.0,-0.3088047639302425,-0.14196086771586558,8.0
102,3.1622776601683795,736774.4152777778,736774.4152777778,736774.4152777778,5.0,2.819842099193151,7659,0.6324555320336759,1521651484.0,1521651489.0,1521651486.5,-0.6,0.2,647220.6,647217.6,647219.1,4185862.6,4185863.6,4185863.1,0.5425,19627.0,-0.1582173541677134,-0.1023212581017937,8.0
103,6.18465843842649,736774.4152777778,736774.4152777778,736774.4152777778,10.0,2.896613990462929,7659,0.618465843842649,1521651489.0,1521651499.0,1521651494.0,-0.6,0.15,647217.6,647211.6,647214.6,4185863.6,4185865.1,4185864.35,1.3442,10441.0,-0.23870967741935484,-0.036290322580645164,8.0
104,2.9154759474226504,736774.4152777778,736774.4152777778,736774.4152777778,15.0,-2.601173153319209,7659,0.19436506316151003,1521651499.0,1521651514.0,1521651506.5,-0.16666666666666666,-0.1,647211.6,647209.1,647210.35,4185865.1,4185863.6,4185864.35,0.6309,25185.0,-0.2281081081081081,-0.03851351351351352,7.0
105,14.430869689661812,736774.4152777778,736774.4159722222,736774.415625,40.0,-0.24497866312686414,7659,0.3607717422415453,1521651514.0,1521651554.0,1521651534.0,0.35,-0.0875,647209.1,647223.1,647216.1,4185863.6,4185860.1,4185861.85,0.5425,19627.0,-0.20376266280752534,-0.04399421128798842,6.0
106,35.503520952153465,736774.4159722222,736774.4159722222,736774.4159722222,35.0,-3.127509077766933,7659,1.0143863129186705,1521651554.0,1521651589.0,1521651571.5,-1.0142857142857142,-0.014285714285714285,647223.1,647187.6,647205.35,4185860.1,4185859.6,4185859.85,2.0726,7417.0,-0.1949640287769784,-0.053597122302158275,5.0
0,6.670832032063167,736777.6451388889,736777.6451388889,736777.6451388889,20.0,1.7975951748487824,752b,0.3335416016031584,1521930565.0,1521930585.0,1521930575.0,-0.075,0.325,647389.1,647387.6,647388.35,4185701.1,4185707.6,4185704.35,2.289,112260.0,-0.11917808219178083,0.42876712328767125,5.0
1,3.1622776601683795,736777.6451388889,736777.6451388889,736777.6451388889,5.0,1.892546881191539,752b,0.6324555320336759,1521930585.0,1521930590.0,1521930587.5,-0.2,0.6,647387.6,647386.6,647387.1,4185707.6,4185710.6,4185709.1,1.969,108150.0,-0.12000000000000001,0.39999999999999997,6.0
2,2.5495097567963922,736777.6451388889,736777.6451388889,736777.6451388889,5.0,1.7681918866447774,752b,0.5099019513592784,1521930590.0,1521930595.0,1521930592.5,-0.1,0.5,647386.6,647386.1,647386.35,4185710.6,4185713.1,4185711.85,1.969,108150.0,-0.1741935483870968,0.4411290322580647,7.0
3,3.8078865529319543,736777.6451388889,736777.6458333334,736777.645486111,5.0,1.9756881130799802,752b,0.7615773105863909,1521930595.0,1521930600.0,1521930597.5,-0.3,0.7,647386.1,647384.6,647385.35,4185713.1,4185716.6,4185714.85,1.9446,122403.0,-0.1993983152827918,0.489410348977136,8.0
4,1.0,736777.6458333334,736777.6458333334,736777.6458333334,5.0,-1.5707963267948966,752b,0.2,1521930600.0,1521930605.0,1521930602.5,0.0,-0.2,647384.6,647384.6,647384.6,4185716.6,4185715.6,4185716.1,1.9446,122403.0,-0.29245283018867924,0.5977987421383648,8.0
5,11.412712210513327,736777.6458333334,736777.6458333334,736777.6458333334,15.0,2.0736395377227574,752b,0.7608474807008885,1521930605.0,1521930620.0,1521930612.5,-0.36666666666666664,0.6666666666666666,647384.6,647379.1,647381.85,4185715.6,4185725.6,4185720.6,1.9538,110001.0,-0.29219251336898394,0.6348663101604278,8.0
6,5.70087712549569,736777.6458333334,736777.6458333334,736777.6458333334,5.0,1.837048375945822,752b,1.1401754250991378,1521930620.0,1521930625.0,1521930622.5,-0.3,1.1,647379.1,647377.6,647378.35,4185725.6,4185731.1,4185728.35,2.5359,109748.0,-0.2851449275362319,0.6554347826086957,8.0
7,6.4031242374328485,736777.6458333334,736777.6458333334,736777.6458333334,5.0,2.2455372690184494,752b,1.2806248474865698,1521930625.0,1521930630.0,1521930627.5,-0.8,1.0,647377.6,647373.6,647375.6,4185731.1,4185736.1,4185733.6,1.9964,113456.0,-0.27716535433070866,0.6688538932633421,8.0
8,12.36931687685298,736777.6458333334,736777.6458333334,736777.6458333334,20.0,1.8157749899217608,752b,0.618465843842649,1521930630.0,1521930650.0,1521930640.0,-0.15,0.6,647373.6,647370.6,647372.1,4185736.1,4185748.1,4185742.1,1.8288,110843.0,-0.2768060836501901,0.6984790874524714,8.0
9,3.0413812651491097,736777.6458333334,736777.6458333334,736777.6458333334,5.0,1.7359450042095235,752b,0.6082762530298219,1521930650.0,1521930655.0,1521930652.5,-0.1,0.6,647370.6,647370.1,647370.35,4185748.1,4185751.1,4185749.6,1.716,108725.0,-0.23014372163388805,0.6548789712556732,8.0
10,3.3541019662496847,736777.6458333334,736777.6465277778,736777.6461805556,5.0,2.0344439357957027,752b,0.6708203932499369,1521930655.0,1521930660.0,1521930657.5,-0.3,0.6,647370.1,647368.6,647369.35,4185751.1,4185754.1,4185752.6,1.716,108725.0,-0.19902707275803722,0.6027918781725888,8.0
11,4.47213595499958,736777.6465277778,736777.6465277778,736777.6465277778,5.0,2.0344439357957027,752b,0.894427190999916,1521930660.0,1521930665.0,1521930662.5,-0.4,0.8,647368.6,647366.6,647367.6,4185754.1,4185758.1,4185756.1,1.7404,109255.0,-0.15806451612903225,0.5741935483870968,8.0
12,1.4142135623730951,736777.6465277778,736777.6465277778,736777.6465277778,6.0,0.7853981633974483,752b,0.23570226039551587,1521930665.0,1521930671.0,1521930668.0,0.16666666666666666,0.16666666666666666,647366.6,647367.6,647367.1,4185758.1,4185759.1,4185758.6,1.7404,109255.0,-0.15856890459363956,0.5415194346289752,8.0
13,3.1622776601683795,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.892546881191539,752b,0.6324555320336759,1521930671.0,1521930676.0,1521930673.5,-0.2,0.6,647367.6,647366.6,647367.1,4185759.1,4185762.1,4185760.6,1.7404,109605.0,-0.1509706045479756,0.5381586245146978,8.0
14,4.123105625617661,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.8157749899217608,752b,0.8246211251235321,1521930676.0,1521930681.0,1521930678.5,-0.2,0.8,647366.6,647365.6,647366.1,4185762.1,4185766.1,4185764.1,1.7404,109605.0,-0.13236617183985605,0.5497076023391813,8.0
15,1.8027756377319946,736777.6465277778,736777.6465277778,736777.6465277778,5.0,2.1587989303424644,752b,0.3605551275463989,1521930681.0,1521930686.0,1521930683.5,-0.2,0.3,647365.6,647364.6,647365.1,4185766.1,4185767.6,4185766.85,1.649,109264.0,-0.13140324622999885,0.5665362035225049,8.0
16,3.5355339059327378,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.7126933813990606,752b,0.7071067811865476,1521930686.0,1521930691.0,1521930688.5,-0.1,0.7,647364.6,647364.1,647364.35,4185767.6,4185771.1,4185769.35,1.7587,109266.0,-0.15476190476190477,0.6035714285714285,8.0
17,3.5355339059327378,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.7126933813990606,752b,0.7071067811865476,1521930691.0,1521930696.0,1521930693.5,-0.1,0.7,647364.1,647363.6,647363.85,4185771.1,4185774.6,4185772.85,1.7587,108715.0,-0.1488095238095238,0.5880952380952381,8.0
18,3.1622776601683795,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.892546881191539,752b,0.6324555320336759,1521930696.0,1521930701.0,1521930698.5,-0.2,0.6,647363.6,647362.6,647363.1,4185774.6,4185777.6,4185776.1,1.7252,112143.0,-0.13333333333333333,0.575,8.0
19,2.5495097567963922,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.7681918866447774,752b,0.5099019513592784,1521930701.0,1521930706.0,1521930703.5,-0.1,0.5,647362.6,647362.1,647362.35,4185777.6,4185780.1,4185778.85,1.4813,109030.0,-0.1380952380952381,0.5607142857142857,8.0
20,2.692582403567252,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.9513027039072615,752b,0.5385164807134504,1521930706.0,1521930711.0,1521930708.5,-0.2,0.5,647362.1,647361.1,647361.6,4185780.1,4185782.6,4185781.35,1.4509,109161.0,-0.14404761904761904,0.5035714285714286,8.0
21,3.0,736777.6465277778,736777.6465277778,736777.6465277778,5.0,1.5707963267948966,752b,0.6,1521930711.0,1521930716.0,1521930713.5,0.0,0.6,647361.1,647361.1,647361.1,4185782.6,4185785.6,4185784.1,1.2192,108776.0,-0.13452380952380952,0.4630952380952381,8.0
22,2.1213203435596424,736777.6465277778,736777.6472222222,736777.646875,5.0,2.356194490192345,752b,0.42426406871192845,1521930716.0,1521930721.0,1521930718.5,-0.3,0.3,647361.1,647359.6,647360.35,4185785.6,4185787.1,4185786.35,1.2192,108776.0,-0.13690476190476192,0.444047619047619,8.0
23,1.5811388300841898,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.892546881191539,752b,0.31622776601683794,1521930721.0,1521930726.0,1521930723.5,-0.1,0.3,647359.6,647359.1,647359.35,4185787.1,4185788.6,4185787.85,1.2283,109121.0,-0.14047619047619048,0.4488095238095238,8.0
24,2.5,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.5707963267948966,752b,0.5,1521930726.0,1521930731.0,1521930728.5,0.0,0.5,647359.1,647359.1,647359.1,4185788.6,4185791.1,4185789.85,1.2375,109123.0,-0.13690476190476192,0.4583333333333333,8.0
25,2.9154759474226504,736777.6472222222,736777.6472222222,736777.6472222222,5.0,2.1112158270654806,752b,0.5830951894845301,1521930731.0,1521930736.0,1521930733.5,-0.3,0.5,647359.1,647357.6,647358.35,4185791.1,4185793.6,4185792.35,1.2375,109123.0,-0.13690476190476192,0.48095238095238096,8.0
26,3.0413812651491097,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.7359450042095235,752b,0.6082762530298219,1521930736.0,1521930741.0,1521930738.5,-0.1,0.6,647357.6,647357.1,647357.35,4185793.6,4185796.6,4185795.1,1.1704,108880.0,-0.1130952380952381,0.5166666666666667,8.0
27,2.5495097567963922,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.7681918866447774,752b,0.5099019513592784,1521930741.0,1521930746.0,1521930743.5,-0.1,0.5,647357.1,647356.6,647356.85,4185796.6,4185799.1,4185797.85,1.1399,109351.0,-0.09761904761904762,0.5273809523809524,8.0
28,3.0413812651491097,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.7359450042095235,752b,0.6082762530298219,1521930746.0,1521930751.0,1521930748.5,-0.1,0.6,647356.6,647356.1,647356.35,4185799.1,4185802.1,4185800.6,1.0912,108964.0,-0.10119047619047619,0.49404761904761907,8.0
29,2.5,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.5707963267948966,752b,0.5,1521930751.0,1521930756.0,1521930753.5,0.0,0.5,647356.1,647356.1,647356.1,4185802.1,4185804.6,4185803.35,1.0912,108964.0,-0.08333333333333333,0.43214285714285716,8.0
30,2.0,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.5707963267948966,752b,0.4,1521930756.0,1521930761.0,1521930758.5,0.0,0.4,647356.1,647356.1,647356.1,4185804.6,4185806.6,4185805.6,0.6279,108888.0,-0.09285714285714286,0.3595238095238095,8.0
31,1.8027756377319946,736777.6472222222,736777.6472222222,736777.6472222222,5.0,2.5535900500422257,752b,0.3605551275463989,1521930761.0,1521930766.0,1521930763.5,-0.3,0.2,647356.1,647354.6,647355.35,4185806.6,4185807.6,4185807.1,0.6279,108888.0,-0.12738095238095237,0.2857142857142857,8.0
32,0.5,736777.6472222222,736777.6472222222,736777.6472222222,5.0,1.5707963267948966,752b,0.1,1521930766.0,1521930771.0,1521930768.5,0.0,0.1,647354.6,647354.6,647354.6,4185807.6,4185808.1,4185807.85,0.6279,108888.0,-0.17976190476190476,0.22857142857142856,8.0
33,1.4142135623730951,736777.6472222222,736777.6472222222,736777.6472222222,5.0,2.356194490192345,752b,0.282842712474619,1521930771.0,1521930776.0,1521930773.5,-0.2,0.2,647354.6,647353.6,647354.1,4185808.1,4185809.1,4185808.6,0.6279,108888.0,-0.25952380952380955,0.19523809523809524,8.0
34,2.0615528128088303,736777.6472222222,736777.6479166667,736777.6475694445,5.0,2.896613990462929,752b,0.41231056256176607,1521930776.0,1521930781.0,1521930778.5,-0.4,0.1,647353.6,647351.6,647352.6,4185809.1,4185809.6,4185809.35,0.8077,113380.0,-0.34404761904761905,0.19285714285714287,8.0
35,2.5,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.498091544796509,752b,0.5,1521930781.0,1521930786.0,1521930783.5,-0.4,0.3,647351.6,647349.6,647350.6,4185809.6,4185811.1,4185810.35,0.8077,113380.0,-0.4217221135029354,0.20386784850926673,8.0
36,3.1622776601683795,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.819842099193151,752b,0.6324555320336759,1521930786.0,1521930791.0,1521930788.5,-0.6,0.2,647349.6,647346.6,647348.1,4185811.1,4185812.1,4185811.6,0.5395,112527.0,-0.4869545659019343,0.22345928924876293,8.0
37,3.3541019662496847,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.677945044588987,752b,0.6708203932499369,1521930791.0,1521930796.0,1521930793.5,-0.6,0.3,647346.6,647343.6,647345.1,4185812.1,4185813.6,4185812.85,0.9815,114731.0,-0.4986842105263158,0.31296992481203006,8.0
38,3.640054944640259,736777.6479166667,736777.6479166667,736777.6479166667,6.0,2.863292994584682,752b,0.6066758241067098,1521930796.0,1521930802.0,1521930799.0,-0.5833333333333334,0.16666666666666666,647343.6,647340.1,647341.85,4185813.6,4185814.6,4185814.1,0.6919,112531.0,-0.5232342007434945,0.28649881716796216,8.0
39,2.5,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.498091544796509,752b,0.5,1521930802.0,1521930807.0,1521930804.5,-0.4,0.3,647340.1,647338.1,647339.1,4185814.6,4185816.1,4185815.35,0.6919,112531.0,-0.5397435897435897,0.24967948717948718,8.0
40,8.06225774829855,736777.6479166667,736777.6479166667,736777.6479166667,10.0,2.0899424410414196,752b,0.8062257748298549,1521930807.0,1521930817.0,1521930812.0,-0.4,0.7,647338.1,647334.1,647336.1,4185816.1,4185823.1,4185819.6,0.6858,123944.0,-0.5341234489341393,0.21563792554883868,8.0
41,6.020797289396148,736777.6479166667,736777.6479166667,736777.6479166667,5.0,-2.4149503129080676,752b,1.2041594578792296,1521930817.0,1521930822.0,1521930819.5,-0.9,-0.8,647334.1,647329.6,647331.85,4185823.1,4185819.1,4185821.1,0.7742,112535.0,-0.5171730515191546,0.1821334214002642,8.0
42,3.0413812651491097,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.976443976175166,752b,0.6082762530298219,1521930822.0,1521930827.0,1521930824.5,-0.6,0.1,647329.6,647326.6,647328.1,4185819.1,4185819.6,4185819.35,1.0485,112537.0,-0.5063063063063064,0.1472972972972973,8.0
43,2.0615528128088303,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.896613990462929,752b,0.41231056256176607,1521930827.0,1521930832.0,1521930829.5,-0.4,0.1,647326.6,647324.6,647325.6,4185819.6,4185820.1,4185819.85,1.0485,112537.0,-0.49699248120300754,0.10651629072681704,8.0
44,1.8027756377319946,736777.6479166667,736777.6479166667,736777.6479166667,5.0,2.5535900500422257,752b,0.3605551275463989,1521930832.0,1521930837.0,1521930834.5,-0.3,0.2,647324.6,647323.1,647323.85,4185820.1,4185821.1,4185820.6,1.1308,107093.0,-0.4773809523809524,0.06666666666666667,8.0
45,2.5495097567963922,736777.6479166667,736777.6486111111,736777.6482638889,5.0,2.9441970937399127,752b,0.5099019513592784,1521930837.0,1521930842.0,1521930839.5,-0.5,0.1,647323.1,647320.6,647321.85,4185821.1,4185821.6,4185821.35,1.1186,112539.0,-0.44047619047619047,0.15833333333333333,8.0
46,2.23606797749979,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.677945044588987,752b,0.447213595499958,1521930842.0,1521930847.0,1521930844.5,-0.4,0.2,647320.6,647318.6,647319.6,4185821.6,4185822.6,4185822.1,1.1186,112539.0,-0.444047619047619,0.1738095238095238,8.0
47,2.692582403567252,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.761086276477428,752b,0.5385164807134504,1521930847.0,1521930852.0,1521930849.5,-0.5,0.2,647318.6,647316.1,647317.35,4185822.6,4185823.6,4185823.1,1.1552,107592.0,-0.45714285714285713,0.1773809523809524,8.0
48,2.692582403567252,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.761086276477428,752b,0.5385164807134504,1521930852.0,1521930857.0,1521930854.5,-0.5,0.2,647316.1,647313.6,647314.85,4185823.6,4185824.6,4185824.1,1.1552,107592.0,-0.4739348370927318,0.17919799498746866,8.0
49,2.692582403567252,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.761086276477428,752b,0.5385164807134504,1521930857.0,1521930862.0,1521930859.5,-0.5,0.2,647313.6,647311.1,647312.35,4185824.6,4185825.6,4185825.1,1.524,126384.0,-0.4795761078998073,0.16184971098265896,8.0
50,2.0615528128088303,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.896613990462929,752b,0.41231056256176607,1521930862.0,1521930867.0,1521930864.5,-0.4,0.1,647311.1,647309.1,647310.1,4185825.6,4185826.1,4185825.85,1.082,126383.0,-0.47946577629382303,0.15742904841402336,8.0
51,5.385164807134504,736777.6486111111,736777.6486111111,736777.6486111111,10.0,2.761086276477428,752b,0.5385164807134504,1521930867.0,1521930877.0,1521930872.0,-0.5,0.2,647309.1,647304.1,647306.6,4185826.1,4185828.1,4185827.1,1.268,7441.0,-0.47699530516431926,0.15101721439749607,8.0
52,5.024937810560445,736777.6486111111,736777.6486111111,736777.6486111111,10.0,3.0419240010986313,752b,0.5024937810560445,1521930877.0,1521930887.0,1521930882.0,-0.5,0.05,647304.1,647299.1,647301.6,4185828.1,4185828.6,4185828.35,1.2222,7446.0,-0.46675977653631284,0.146927374301676,8.0
53,2.5,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.498091544796509,752b,0.5,1521930887.0,1521930892.0,1521930889.5,-0.4,0.3,647299.1,647297.1,647298.1,4185828.6,4185830.1,4185829.35,1.2222,7446.0,-0.4642857142857143,0.1458128078817734,8.0
54,2.5495097567963922,736777.6486111111,736777.6486111111,736777.6486111111,5.0,2.9441970937399127,752b,0.5099019513592784,1521930892.0,1521930897.0,1521930894.5,-0.5,0.1,647297.1,647294.6,647295.85,4185830.1,4185830.6,4185830.35,1.2253,7457.0,-0.4605911330049261,0.15024630541871922,8.0
55,4.272001872658765,736777.6486111111,736777.6493055555,736777.6489583333,10.0,2.782821983319221,752b,0.4272001872658765,1521930897.0,1521930907.0,1521930902.0,-0.4,0.15,647294.6,647290.6,647292.6,4185830.6,4185832.1,4185831.35,1.2253,7457.0,-0.406104272106438,0.16849735894092427,8.0
56,5.220153254455275,736777.6493055555,736777.6493055555,736777.6493055555,10.0,2.8501358591119264,752b,0.5220153254455275,1521930907.0,1521930917.0,1521930912.0,-0.5,0.15,647290.6,647285.6,647288.1,4185832.1,4185833.6,4185832.85,1.207,7460.0,-0.3851892285298399,0.17455118874332848,8.0
57,2.23606797749979,736777.6493055555,736777.6493055555,736777.6493055555,5.0,2.677945044588987,752b,0.447213595499958,1521930917.0,1521930922.0,1521930919.5,-0.4,0.2,647285.6,647283.6,647284.6,4185833.6,4185834.6,4185834.1,1.0089,7465.0,-0.24288741477796205,0.07786069651741294,8.0
